id,w2v
3136,ଅନ୍ୟ ମାନଙ୍କୁ ମଧ୍ୟ ଚାକ୍ରୀ ରେ ସାମିଲ କରାଯାଇଥାଏ ଫଳରେ ଅନ୍ୟ ମାନେ ନିଜର ପରିବାର ପଷିଥାନ୍ତି ଏହି ବ୍ୟବସାୟ ରେ ଧୋଫ କାଠି ତିାରି କରାଯାଇଥାଏ
3137,ଦୁଫକାଜ ଟିଆରି କରି ଏହାକୁ ପ୍ରାକିଙ୍ କରାଯାଏ ପ୍ରାକିଙ୍ କର ସାଲା ପରେ ଏହାକୁ ବିଭିନରେ
3138,ସପ୍ଲାଇ କରାଯାଏ ଦୋକାନ ଦୋକାନ ଗା ଗାଁ ବୁଲି ଏହାକୁ ଦିଆଯାଏ ଫଳରେ ସେମାନେ ମଧ୍ୟ କଷ୍ଟ ପରମାନଙ୍କୁ ଏହା ବିକିଥାନ୍ତି ଫଳରେ ସେମାନଙ୍କର ମଧ୍ୟ ଲାଭ ହୋଇଥାଏ
3139,ଏହା ହେଉଛି ଛୋଟ ବ୍ୟବସାୟର ଲାଭ ଦାୟକ ଯାହା ଆପଣ ପରିଚିତ ଏବଂ ନିର୍ଦିଷ୍ଟ ବ୍ୟବସାୟ ର ଆକର୍ଷଣି ଟେ
3140,ହଲ ଆପଣ ଜଗର୍ନାଥ ରେସ୍ଟୁେଣଟୁ କହୁଛନ୍ତି କି ମୁଁ ଭୁବନରୁ ହୃଦାନ୍ତ କରିଡା କହୁଛି
3141,ଏବେ ତିନି ଦିନ ତଳେ ମୁଁ ଆପଣଙ୍କ ପାଖରୁ ଖାଦ୍ୟ ପଦାର୍ଥ ସୋୁ ମଗେଇଥିଲେ ଏବଂ ସେ ଖାଦ୍ୟ ପଦାର୍ଥ ରେ ଭାତ ଡାଲି ତରକାରିୀ ଏବଂ ବଜା
3142,ପାମ୍ପଡ ଏ ସବୁ ମଗେଇତି ଆପଣ ଯେପରି ଭବରେ ପଠେଇଥିଲେ ସବୁଡା ସବୁ ଉଡ଼ିକ ଅଠତ ଅବଷସ୍ଥାର ମୋ ପାଖରେ ପହ୍ଚିଥିଲା ଏବଂ ସେ ଗୁଟିକେ ଏତେ ସ୍ୱାଦିଷ୍ଟ ଥିଲା ଯା ଫରକି ନକହିଲେ ଭଲ ହବ
3143,ଏବଂ ଜୋ ପିଲା ଟି ଧରିକି ଆସିଥିଲା ସେ ମଧ୍ୟ ଅତି ସୁନ୍ଦର ପିଲା ତାକୁ ମୁଁ ଧନ୍ୟବାଦ ଦବା ସଇତ ତାକୁ ଥଣ୍ଡା ଫଣ୍ଡା ବା ପାଇଁ କହିଲି କିନ୍ଛୁ ପିଲାଟି ରାଜି ହେଇନଥିଲେ
3144,ଏବଂ ମୁ ଏତେ ସୁନ୍ଦର ଖାଦ୍ୟ ମୁଁ ଆଗୁରୁ ସୁଣିଥିଲେ ଆପଣଙ୍କ ବରେ ଷ୍ଟୁନଟି ମଗଉଛନ୍ିଓଲି କିନ୍ତୁ ମଜି ନିଜେ ଅନୁଭବ କଲି କେ ପ୍ରକୃତରେ ସେ ଖାଦ୍ୟ ଅତି ଉନ୍ନତ ଧରନା ଭବିଶ୍ୟତରେ ମୁଁ ଆପଣଙ୍କ ପାଖରୁ ମଗେୟ ପାଇଁ ଚେଷ୍ଟା କରି
3145,ଆପଣଙ୍କର.ପିଏଫଓ ପଞ୍ଚିକୃତ ମୋ ମୋବାଇଲ୍ ନମ୍ବର ପାଇଁ ଲଗ ଏନ ଓଟିପି ହେଉଛି ନ ତିନ୍ ତିନି ସୁନ୍ ତିନି ଛ
3146,ସିଖ
3147,ଆଜି ଆାଲି ପିଲା ମାନେ ଅନେକ ନୁଆ ନୁଆ ଗେମ ଛାଡୁଛନ୍ତି ସେ ମଧ୍ୟରୁ ପବଜି ଫ୍ରି ଫାୟର ଅନ୍ୟତମ
3148,ଏଇ ଖେଳ ଗୁଡିକ ପିଲା ମାନଙ୍କୁ ଯେତେ ଆକୃଷ୍ଟ କରୁଛି ଏହାର କୁ ପରିନାମ ତାଙ୍କ ଭବିଶ୍ୟତ ପରତି ସେତେ ଅଧିକ ରହିଛି
3149,କିନ୍ତୁ ଆଜି କାଲି ର ପିଲା ମାନେ ସୟକତା ବୁଝିନ କରି ସେଥିରେ ମାତି ରହିଛନ୍ତି ଯାହା ଫଳରେ ସେମାନଙ୍କର ଭବିଶ୍ୟତ ର ଚିନ୍ତା କରିବାର ୍ୟମତା ଦିରେ ଥିରେ କମ ହେଇଯାଉଛି ଯାହା ତାଙ୍କର ଭବିଶ୍ୟତ ପାଇଁ ଏକ ଅନ୍ଧକାର ମୋୟ ସମୟସଟାଣି ଆଣିବ ବୋଲି ଆସଙ୍କା କରାଯାଇ ଏହି କେମ ଗୁଡିକ
3150,ଧାଙ୍କ ପାଇଁ କିଛି ନୁଆ ଆସା ନୁଆ ଆଲକ ଆଣିବା ପରିବର୍ତେ ସେମାନଙ୍କୁ ଅନ୍ଧାର ରେ ଠେରି ଦଉଛି ଏହା ଗୁଟେ ଦୁଖର କଥା
3151,ହ ମୁ ଶିଧା ସଳକ ଚୁଲିରେ ରୁସେଇ କରିଛି ସେଟା ରଷ କଲା ରସେତ କରିଛି କିନ୍ତୁ ସେଟା ଗ୍ୟାସ ଇଂ୍ଜେକସନ ଠାରୁ ଭିନ୍ନ ପୁରା ଚୁଲିରେ ଯେତେବେଳାଆମେ ଋଷଇ କରୁ ସରପ୍ରଥମେ ନିଆ ଲଗେବାକୁ ପଡି ଥାଏ
3152,ନିଆ ଲଗ ବହୁତ କଷ୍ଟ ହେ େତେବେଳେ କାଠ ତ ଓଦାହାତିୟ ସେଟା ଜଳେନି କିଛି ନାହିଁ ଆମେ ନିଆ ଲଗେ ଦଲ ଗଲା ସାହ ଲା ପରେ ଆମେ ଯେତବେଳେ ପାଣି ବସିଦ ବସେକି କୁଅପଟ ଟିକେ ଚାର୍ ଯାଇଥିବୁ ସେ ପଡା ଆସିଲା ବେଳେ ଫେର ସେ ନିଆଡା ଲିଭି ଯାଇଥିବ
3153,ହେଲେ କଣ ହବ ଗ୍ୟାସ୍ ଟା କଣ ଗ୍ୟାସ୍ଟା ଯେତେବେଳ ଆମେ ଗୋଟେ ଥର ଲଗେଇଦିଥ ସେଟା ସେମ୍ ତହିଁ ଜଳଚାଷିଟା ଆଉ
3154,ଗଞଲି ଭିବାର ନାଇଁ ଯିତ ଆମେ କମେଇଲେ କମଇ ପାରୁ ବାଇଲେ ବି ବଡାେଇ ପାରୁ ସେଡା ଛିଲା ଟାକୁ
3155,ତାପର ସେଟା ବସେଇଦେଲା ପରେ ସେଟା ଯେତେବେଳେ ଶୀଜିଭ ଆମେ ସେତେବେଳେ ଉଲେ ମାନେ ଭାତ ଟାକୁ କାଡି ଦେଇଥାଉ
3156,ଆର ଇଣଂ୍ଡେକସନ କଣ ଇଂ୍ଡେକସନ ଆମର କରେନ୍ ସାହାଯ୍ୟରେ ଚାଲେ ସା ତାର ଟାଇମ ଅନୁସାରେ ଥାଏ ତ ଯେତେ ସମ ସେଟା ରଷି ଆମେ ସିସ ଅନସ ଟାଇମ୍ସ େଟେ ଠିକ କରି ଥାଉ
3157,ତାପୁରେ ସେଡା ତା ଅନୁସାରେ ସେଟା ଅଟମେଟନେଡିଭି ମାନେ କମ ବନ୍ଦ ହେଇଯାଇଥା କିନ୍ତୁ ଚୁଲାରେ ସେନ୍ଥିନା ସେେ ମାନେ ସଧା ବେଳେ ବଷି ରହିବାକୁ ପଡେ ନିଆଲିଭି ଗଲେ ଫୁଙ୍କିବାକୁ ପଡେ ଆଉଥରେ ନିଆ ଜଳା କାଠ ଦା ହେଇଯାଇଥିଲା ଜଳେନି ଏମ୍ତି ହେହି ସେଡେ ମାନେ ବହୁତ କଷ୍ଟ ହେଇଥାର
3158,ହେଲ ଆଜ୍ଞା ଫ୍ିବ କାର୍ଡ ରୁ ସୁପର୍ ଭାଇଜର କହୁଥିଲେ ତ ମୁ ସ୍ମିତା ରାଣି କହର ନଦି ଖଣ୍ଡି ସାଇ ଫୁଲ୍ବାଣି ରୁ କହୁଥିଲି
3159,ମୁ ଫ୍ଲିପ କାର୍ଡ ରୁ ସହଳ ତାରିଖରେ ଗୋଟେ କୃର୍ତି ଅଡର କରିଥିଲି ସେଇ ଟା କୋଡ଼ିଏ ତାରିଖରେ ଆସିବାର ଥିଲା କିନ୍ତୁ ସେ ଅଡର ଟା ବାଇସ୍ ତାରିଖରେ ଆସି ପୁହନ୍ଚିଲା
3160,ଏକିଶ୍ ତାରିଖରେ କୃ୍ତି ଦରକାର ଥିଲା ଅଡର ବିଳମ୍ବ ହେବା ଜଗୁ
3161,ମୋର ବହୁତ ସମୟ ନଷ୍ଟ ହେବା ସହ ଅସୁବିଧା ମଧ୍ୟ ହୋଇଥିଲା ତେଣୁ ଆପଣ ଙ୍କୁ ଅନୁରୋଦ କରୁକି ଆପଣ ଉଚିତ ପଦଖୟପ ନିଅନ୍ତୁ ନଚି ଠିକ କାର୍ଡ ରୁ ଅଡର ନେବା ବନ୍ଦ କରିଦେବୁ ଏହି ପରି ଦୁଇ ଥର ହେଲାଣି ତେଣୁ ଖ୍ରିକ କାର୍ଡ ଉପରେ ଆମେ ଅସନ୍ତଷ୍ଟ ଅଛୁ ତେଣୁ ଦୟାକରି ଉଚିତ କାର୍ଯ୍ୟନୁଷ୍ଠାନ ଗ୍ରହଣ କରୁନ୍ତୁ
3162,ପାଞ୍ଚ ଟି ପଡସିଙକ ନା ହେଲା ବାଶ ଦି ମା ନା ଘନସିନି ଜେନା ପ୍ରଭା କର ସାରୁ ରସ୍ମିତା ବେହେରା ଶତ୍ୟ ପ୍ରିୟହା ନାହିଁକ
3163,ମୋ ଚାରି ପାଖରେ ଥିବା ପାଞ୍ଚ ଜଣଙ୍କ ନାମ ହେଉଛି ଅଷକ କୁମାର ଦେହୁରି ଅନିମା କୁମାରି ଦେହୁରି ସନ୍ଧ୍ା ରାଣି ଦେହୁରି ଅମର କୁମାର ଦେହୁରି ମୁଁ ଶୁବ୍ରତ କୁମାର ଦେହୁରି
3164,କନ୍ଧମାଲ ଜିଲାରେ ବହୁତ ପରକାର ଖାଦ୍ୟ କଜ ଖାଦ୍ୟ ରହୁଛି ଯେମିତି ଆ ମୋର ମାଣ୍ଡିଆ ହଉ ମାଣ୍ଡଆଯାଉବା କଣସ ଖାଦ୍ୟ ହଉ
3165,କାଷିରେ ବିମଓ କାର ଯମିତି ହଉଛି ଜମଳଯାତି ଦର୍ବିର ଖାଦ୍ୟ ମଧ୍ୟ ପରଷ୍ତାକଲବ କରୁଥାନ୍ତି ମ ସେଥି ମଧ୍ୟରୁ  ବହୁତ ଲୋକ ପସନ କରନ୍ତି
3166,ମୋର ମାଣ୍ଡିଆ ଯାଉ ଏମିତି ମାଣ୍ଡ ଯାଉକୁ ଆମେ ବି୍ନି ପକରେ ଖାଇ ପାରିବା ଯେି ଟାକୁ ରସେଇ କରିକି ଆମେ ପାଣି ଭଳି ମଧ ପିଇ ପାରିବା ତା ସତ ଯ ରସରେ ପାଣି ଭଳିଆ ପିଇବ ସେଥିର ଆମେ ଲୁଣ ଟଙ୍କା
3167,ାଷ ଦେ ପକେଇ ପାରିବା ତାଲେ ଚିନି ବିଲ୍ ପକାଇଲେ କିଛି ହବ ନାହିଁ ସେରେ ମଧ୍ୟ ଖାଇପାରିବି ତା ସେଧ ଚିନି ପକି ମଧ୍ୟ ଆ ମିେମିତି
3168,ିରି ମୋ ଖିରିକସାରେ ମଧତା ମଁ ଘାଣ୍ଟିକି ଖାଇ ପାରିବା କାସିରେ ତାମକୁ ତ ଛଟ ଛଟ ମୁଣ୍ଡା ପିଠା ଗଳା ଭଳେ ବର ତାଙକ ମ ଗଲ କରିକି ମଧ୍ୟ ତାଙ୍କୁ ଅାଳିଆ ଯାତୁଛିରା ରହୁଛି ତାତା ମୁଁ ଗଲକୁରି କି ମିଠା ଭେଳ କରିକି ମଧ୍ୟ ଆମେ ଖାଇ ପାରିବା
3169,କମିତି ଲୋକଙ୍କୁ ପାଇଁସି ଟା ବହୁତ ପସନ୍ ମୁ ପେଟଟି ପାଇଁ ପସନ୍ ହେଲକଙଗୋର ପେଟ କୁ ସନ୍ଧା କରି ଏବଂ ସେଟ ଦେଶି ଖାଦ୍ୟ ଏବଂ ସେତରେ କୌଣସି ମଷିଲା ରେ ମଧ ସେରା ତିାରି ହେନାହିଁ କେବ ସେଇ ମାଣ୍ଡିଆ ଯାଉରହିତିାରି ହେ ଆଉ ସେଥିରେ ଅଧଲା କିଛି ମିସି ପାରେ ନାହିଁ
3170,ମୋର ବ୍ୟାଙ୍କ ଫିଡିଆ ମାସଟ କାର୍ଡ ଟି ତୁମେ ଏଟେଲ ମନିରୁ ହଟାଇ ପାରିବ
3171,ଆମ ଦେଷକୁ ଇଙ୍ଗ୍ରେଜ ମାନେ ସ୍ୱାସନ କରୁଥିଲି ଆମର କିଛି ସ୍ୱାଦିନତା ନଥିଲା ଆମେ ତାଙ୍କ ଦ୍ାରା ଆମେ ପରିଚାଳିତ ହେଉଥିଲୁ ଆମେ ବହୁତ ହଇଲାଣ ହର କତ କ ଥୁଲୁ ଆମର ସ୍ୱାଧୟନ୍ତା ବୁଲି କିଛି ନଥିଲା ନଲଡ଼ ମାଲାଲ ସି ନିତି ଶିକ୍ଷା
3172,ନିତି ଶିକ୍ଷା ଭାବରେ ଭାରତ ର ଶିକକଷା ନିତି କୁ ଅଧପତ ନାାଡ଼କୁ ଟାଳିନେଇଛି ଭାରତ ସରକାରଙ୍କ ପ୍ରଣିତ ଶିକ୍ଷା ନିତି ଦିଇ ହଜାର କୋଡିଆରେ ପାଞ୍ଚ ଯୁକ୍ତ ତିନି ଜୁକ୍ତ ତିନି ଯଜୁକ୍ତ ଚାରି ସମାନ୍
3173,ସରକାର ଙ୍କର ଏହି ନିତି ଟି ଅଇତିହାସିକ ଅଟେ ମୋ ପସନ୍ଦ ର କାମ କରୁଥବା ସ୍ୱାଧିନତା ଆନ୍ତଳର ନେତା ମାନେ ହେଲେ ମହାତ୍ମା ଗାନ୍ଧି ଜବା ଲା ନେକୁ ଶୁବାସବୁ ଲାଲ୍ ବାହାଦୁର ଶାସ୍ତ୍ରୀ ଏମାନେ ଅନେକ କିଛି ଦେଷ ପାଇଁ କାମ କରି ଯାଇଛନ୍ତି
3174,ମୁ ଆରମରୁ ଗୋଟେ ଖାଦ୍ୟ ସୃୁଷ୍ଟି କରିଥିଲି ସି ଗୋଟେ ଡାଲ୍ମା
3175,ସେ ଡାଲ୍ମାରେ ଚାରି ପାଞ୍ଚ ପ୍ରକାର ଡାଲି ମିଶିଥିଲା ଆଉ ସବୁଜ ପନି ପରିବା ମଧ୍ୟ ମିସଥିଲା
3176,ସେ ହର ଡାଲି ମୁଗ ଡାଲି ମସୁର ଡାଲି ଭିରି ଡାଲି ଗୁଟ ଡାଲି
3177,ଆଉ ପକେଇକି ତାସେତ ସବୁଜ ପନିପରିବାମ ପକେଇଥିଲି ଯାହାକି ଛୁଇଁ ଆଳୁ ଆଉ ମାଟି ଆଳୁ
3178,ଆଉ ବରୁଗୁଡି କଖାରୁ ଏସବୁ ପକେଇ ଗୋଟେ ଡାଲ୍ମା କରିଥିଲି ଯାହାକି ମୁ ବହୁତ ମାନେ
3179,କୃଷ୍ଟିକର ଖାଦ୍ୟ ପାଇ ପାଇଥିବାର ଅନୁଭଭ କଲି ଯାହାକି ସେଥି ପାଇଁ ମୋତେ ଡାଲିଟା ବହୁତ ବଢ଼ୟା ଲାଗୁଥିଲା
3180,ଦଶ ରୁ ଦଶ ଲଖ୍ଷୟ ମଧ୍ୟରେ ପାଞ୍ଚଟି ସଙ୍କ୍ଷା ହେଉଛି ଦୁଇ ହଜାର କୋଡ଼ିଏ ଦୁଇ ହଜାର ଚାଳିଶ ଦୁଇ ହଜାର ପଚାସ ଦୁଇ ହଜାର ସିଏ ଦୁଇ ହଜାର ନବେ
3181,ମୁ ମୋ ମୋବାଇଲ୍ ନାମ୍ବର ଛଅ ତିନି ପାଞ୍ଚେ ତିନି ଶୁନ ଶୁନ ଛଅ ନଅ ଏକେ ଏକେ ଏକେ ପାଇଁ କୋଭିଟି ଟିକା କରଣ ପ୍ରମାଣ ପତ୍ର ଡାଉନ୍ଲୋ୍ଡ଼ କରିବାକୁ ଚାହୁଁଛି
3182,ବିଜୁ ସ୍ୱାସ୍ତୟ କାର୍ଡ ଉଡିସା ରାଯ୍ୟରେ ପ୍ରଚଳିତ ହେଇ ଗରିବ ଲୋକ ମାନଙ୍କ ବହୁତ ସହାୟତ ହେଉଛି ଏବଂ ଏଥିରେ ମାଗଣାରେ ଲୋକ ମାନେ
3183,ଉପକୃତ ହେଉୁଛନ୍ତି ଚି କିଛିତ ହେୁଛନ୍ତି ସେମାନେ  ପଇସାଜୁ କରିବ ଲୁକ ମନଙ ମାନଙ୍କ ପାଖରେ ନାହିଁ ସେମାନେ ସେଥିରେ
3184,ଚିକିତ୍ସା ପାଦୁଛନ୍ତି ଡାକ୍ତର ନର୍ସମ ଔଷଧ ପତ୍ର ଖର୍ଚ ସୱାନି ମାଗଣା ରେ କାରୁଛନ୍ତିତୁ ସରକାରଙ୍ ତର ରେ ଏଇ କଲ୍ୟାଣ
3185,ଜନ କଲ୍ୟାଣ କାର୍ଯୟକ୍ରମ ହେଇଥିବରୁ କରିବ ଲୋକମାନେ ଉପକୃତ ହଉଛନ୍ତି ତାର ସଇିତ ପ୍ରଧାନମନ୍ତ୍ରୀ ଙ୍କର ମଧ୍ୟ କାର୍ଡ ଯୋଜନା ମଧ୍ୟ ଲୋକମାନେ ଉପକୁୃତ ହଉଛନ୍ତି ତାର ସହିତ ସରକାରଙ୍କର ବିଭିନ୍ନ ଯୋଜନା ବେଳାକି ଏନ୍.ଏଚଏ ଏବଂ
3186,ତାର ସହଇତ ଏନ.ଆର.ଏଚଏଏମ କାର୍ଜ୍ୟକରମ ମଧ୍ୟ ରହିଛି ଯୋୁ ଗରିବ ଲୋକ ମାନେ ମୃତତୁ ମୁଖରେ ପଡୁଛନ୍ତି ରୋଗରୁ ସେମାନେ ଭର୍ତି ହଉଛନ୍ତି ଏବଂ ସମାନେ ନିଚିତ ଭାବରେ
3187,ସରକାର ଙ୍କୁ ଧନ୍ୟବାଦ ଦେଉଛନ୍ତି ଏବଂ ଜନ କଲ୍ୟାଣ କାର୍ଯ୍ୟକ୍ରମ ଏଇ ପୁରି ଆମୋ ରାଜ୍ୟରେଉ ଦେଷରେ ଚାଲିଥିବାରୁ ଲୁକ ମାନେ ସରକାର ଙ୍କୁ ପ୍ରଷାସନିକ ଅଧିକାରୀଙ୍କୁ ଧନ୍ୟବାଦଉଛନ୍ତି ଏ ଧନ ଜୀବନ ମଧ୍ୟ େଥିରେ ରକ୍ଷା କାରୁଛି ଲୋକମାନେ ଋୃତୁ ମୁଥରୁ ଭୁଞ୍ଚି ଯାୁଛନ୍ତି ଏବଂ  ସରକାରଙ୍କୁ ଯଥେସ ଧନ୍ୟବାଦ ଜ୍ୟାପନ
3188,ପିପୁଲ୍ସ ଦେଲି ଓେବ ସାଇଟ ସୁଚନା ଦେଇଥିଲା ଯେ ଆଠ ଟି ମୃତ ଦେହ ରେ ଚିନ୍ନଟି କରଣ ଟ୍ୟାଡ ଥିଲା ଯାହା ସ୍ତାନି ଡାକ୍ତରଖାନା ର ହୋଇଥିବାର ଜଣାପଡିଥିଲା ଅନ୍ୟ ତେରଟି ଅଚିନନା ଥିଲା
3189,ମୁଁ ଅନୁସରଣ କରୁଥିବା କିଛି ସୋସ୍ୟାଲ୍ ମିଡିଆ ଆକାଉଣ୍ଟ ଅଛି ଯାହା ଫଟ ଫଟସେ ଥରେ କିପରି ଉଠା ଯାସେ ସବଂ ଜାଣିପାର ଥା ଯମିତିକି ଇନଷ୍ଟାଗ୍ରାମ
3190,ଜନ୍ମ ଦିନରେ କେମିତି ପଟ ଉଠେଇବା ଦାଙ୍କ ପଛପାଟେ କେମିତି ସଜସ ଜେଇବା
3191,ତାର ସହତ ଯେଦି ଭ୍ରମଣ କାରଜରେ ଯାଇଥିବା କିପରି ପଟ ବଉଠେଇବା ଏ ସବୁକୁ ମୁଁ ଜାଣିବା ପାଇଁ ସୋସ୍ୟାଲ୍ ମିଡିଆର ସାହାଯ୍ୟ ନେଇଥା
3192,ତା ସହିତ ନିଜ ମଧ୍ୟ ପ୍ରାକୃରତିକ ସନ୍ଦୋଜର ଫଟ ଉଠେଇକି ସୋସିାଲ ମିଡିଆା ରେ ମଧ୍ୟ ଆମା ଫେସ୍ବୁକ୍ରା ମଧ୍ୟ ମୁ ଛାଡି ଥା
3193,ସହ ମତ
3194,ପାଖକୁ ବମ୍ବୁଜା ଆପ ସାଇଡ ର ବିନେଗା ଟରିଙ୍କ ପରିବର୍ତେ ଗ୍ୟାସ୍ ଟେ ବି ଟରିକମେଣ୍ଟ ହେଆା କ୍ରିଙ୍ ଡେଲିଭର ହେଲା
3195,ଆମ ଦୁନି୍ର ପାଞ୍ଚ ଟି ଦେଶ ର ନାମ ହେଲା ପାକିସ୍ତାନ କାନାଡା ଆମେରିକା ଯାପାନ ଇଙ୍ଗ୍ଲାଣଡ
3196,ହ ମୋର ପ୍ରିଅ କଳା କାର କଲେ ସାଧାର ହାତ ଯାତ୍ରା କଳା କର ମାନେ ବୁଝି ତାଏ ତା ଭିତରୁ ଅଛନ୍ତି ଆମୋର ବିଷିଷ୍ଟ ଭିଲିଆନ ରୁ କରନ୍ତି ଆମୋର ଦଇତାରି ପ୍ଡା ଅଛନ୍ତି ମହିନ୍ଦ୍ର ଧଳ ଅଛନ୍ତି ଭିକୁସେଟେ ରୋଲ କରନ୍ତି ସେମାନେ ମ୍ୟ
3197,ସବୁବେଳେ ମୋତେ ଯାତ୍ରା ଦେଖିବକୁ ଭଲ ଲାଗେ ଯୋଉଁଠିକେ ଆମ ଗାଁ ପାଖରେ ଯାତ୍ରା ହୋଇଥାଇ ମୁଁ ସବୁବେଳେ ଯାଇଁକି ଦେଖୁଥାଇ ଯାତ୍ରା ଯଉ ନିଖୁଣ ଭାବରେ ସେମାନେ ଅଭିନୟ କରୁନ୍ତି ଜିବନ୍ତ ଅଭିନୟ କରୁନ୍ତି
3198,ସେଭଳା କାମ କରିବାକୁ ମଧ୍ୟ ଦେଖିବାକୁ ଭଲଲାଗେ ମୁ ମଧ୍ୟ ନିଜେ  ଗାର ହୋଇଥିବା ଯାତ୍ରା ରେ
3199,କିଛି କିଛି ଅଭିନୟ କରେହିଁ ମୁ ମୋ ପିଲା ମାନଙ୍କୁ କହେ ସବୁବେଳେ ଯେ ତମେ ସବୁବେଳେ ଯାତ୍ରେ ଅଭିନୟକରୋ ଚେଷ୍ଟା କର କରନ୍ୁ ଫିଲିମି ଅପେକ୍ଷା ଚଳଛୁତ୍ର ଅପେଜ୍ଞା ଯାତ୍ରା ଜଗ ଜୀବନ୍ତ ଅଭିନ ସାଙ୍ଗେ ସଙ୍ଗେ ସାଟି ଭୁଲ ତମେୟ କରି ପାରିବ ନାହିଁ ନିଖୁଣ ଭାବେରେ ଅଭିନୟ କରିବା ଦରକାର ୁଣୁ ଯାତ୍ରା ଟା ହଉଛି ମୋର ସବୁଟୁ ଭଲ
3200,ମୋର ବ୍ୟକ୍ତି ଗତ ଲକ୍ଷଉଡେ ଆକ୍ଙ୍କା ଅଛି କାରଣ ମୋର ସ୍ୱାମୀ ଗୋଟେ ଜା ଜମି କିଣିଥିଲେ ସେ ଜମି ଟାକୁ ଅନ୍ୟ ଲୋକ ଦଖଳ କରିଛି ତେଣୁକୁରୁ ମୁ କୁୋଟ ରେ କେସ କରିଛି କେସ କରିବା ଦ୍ୱାରା କେମିତି ଏଟା ମୁ  ପାଇବି ସେଥି ପାଇଁ ମୁ
3201,ବହୁତ ଚିନ୍ତା କରୁଛି ତାପରେ ସେଇ ଜାଗା ଟା ଏଜି ଜମିଟା ପାଇଲେ ମୋ ସ୍ୱାମିଙ୍କର ଅ ମନସ କାମିନପୂର୍ଣ ହବ ତେଣୁକରି ଆଉ
3202,ସାଧାରଣ ଦର ଅମ୍ଭ ଅଞ୍ଚଳରେ ଲୋକ ମାନେ ବ୍ୟବସାୟ ଉପରେ ନିର୍ଭର ଶିଳ
3203,ଯେ କୌଣସି ବ୍ୟବସାୟ ହ ଧାନ ଚାଷ ହଉ କିମ୍ବା ଢୋକାନ ହେଉ କୁକଡା ଚାଷ ହେଉଆ କି ଛାତ ଚାଷ ହେଉ ଯେ କୌଣସି ଚାଷ କରିବା ପାଇଁ ନିହାତି ଦରକାର
3204,ଚାଷ କରିବା ପାଇଁ ଲୋକ ମାନେ ତାଙ୍କ ପାଖି ପଇସା ର ଅସୁବିଧା ରହିଛି ଆଗ ସରକାର ଙ୍କ ତରଫରୁ
3205,ପଇସା ର ସୁବିଧା ହେଲେ ଲୋକ ମାନେ ଚାଷ କରିପାରିବେ ଯେମିରିକି ଆମକୁ କୁଡା ଚାଷ ରହିବ ତାର ଘର ଖାଦ୍ୟ
3206,କତା ସବୁ ଦରକାରେ ସେମିତି କ କରିବା ପାଇଁ ପଇସା ଦରକାରେ ଲୋକ ସୁବିଧା କଉୁବେଳେ  ପାଉନାହାନ୍ତି ଲୁ ରୁଣ ଆଣିବା ପାଇଁ ଆମ କୁ
3207,ମ ସରକାରଙ୍କ ତରଫରୁ ଅସୁବିଧା ଦରକାର ରୁଣ ଆଣି ଆ ରୁଣ ଆଣିବା ଦ୍ୱାରା ସେମାନେ ଚାଷ କରି ପାରିବେ ଯେମିତି କି ଆ ବ୍ୟାଙ୍କ ରୁଣରୁ ପଇସା ଆଣି ଅସୁବିଧା କରୁଛନ୍ତି
3208,ଉଦାହାରଣ ସୋରୁପ ଆପଣ ଲାଭେନ୍ଡର ଏବଂ କାମମାଇଲ ଭଳି ଆରମନ୍ଦାୟକ ସୁଗନ୍ଧ ଉପରେ ଧାନ କେନ୍ଦ୍ରିତ କରିପାରିବେ
3209,ମୋର ବହୁତ ଗୋୁଡ଼ିଏ ଭାଇ ଏବଂ ଭଉଣି ଅଛନ୍ତି ଏବଂ ଆମେ ସମସ୍ତେ ଭାଇ ଓ ଭୋଉଣି ମାନେ ମିସି କରି ସବୁ କରିଥାଉ
3210,ଏବଂ ମୋର ସାନ ଭାଇ ଏ ଓ ଭୁଉଣି ମାନେ ମୋତେ ବହୁତ ସନ୍ମାନ କରିଥାନ୍ତି ଏବଂ ସମସ୍ତଙ୍କୁ ସନ୍ମାନ ଦେଇଥାନ୍ତି ଯୋଉଟାକି ଆମ ସମସ୍ତଙ୍କର ଗୁଣ
3211,ଆମକୁ ସେଇ ନାହିଁ ସିଖା ଯାଇଛି ଆମେ ସମସ୍ତେ ମିଶି କରି ଖାଇଥାଉ ମିଶି କରି ଚୁଆଡେ ଯିବା କଥା ଯାଇଥାଉ ଏବଂ
3212,ମଜା ମସ୍ତି ମଧ୍ୟ କରିଥାଉ ଜୁଆଡି ବି ଯିବାକୁ ପଡେ ଆମେ ଭାଇ ଭୁଉଣି ସମସ୍ତେ ସାଙ୍ଗ ହେଇଯାଇଥାଉଁ
3213,ଏବଂ ନିଜ ନିଜ ଭିତରେ କଥା ବାର୍ତା ହୋଇ ବହୁତ ଖୁସି ହେଇ ଥାଉ
