id,w2v
2558,তেওবার   প রে ই  আ ম রা   মা   ধ ক ত ত া   আরআ র  প রি ব া রে র  ম হি লা রা   মা  ধ ত ত ক ক ন দি নই   জা য়  না   স ে খ া নে   ক ু র া র র  ম হি লা ল া 
2559, ই ন ন   স া ল ী  ব া লী  প ড়ে  য া রে    স ম স্ত ক া র না   ব ঙ ি  ল র া   তে   ক ু স ক ম ন য়   
2560,   য া ও া   
2561, র া জ স্ থ া ন   র া জ ্ জি   কি   ক ো নো   ই   এ স   আ ই স ি   ক ে ন্দ্র  আ ছে   য া   আ ইয়ু রো ব ি দ   প রি স ে বা   প্র দ া ন   ক রে   এ ব ং   ত া দে র   ক ে ন্দ্রে র  ধ র ন  হি সা ব ে   ড া যই গ ো নো   স ট ি   ক ে ন্দ্র  আ ছে   
2562, 
2563,     ল ে টা  ক ি   ম া ক া ল ী   ক া ব ে ল   
2564, যাঁ ব ল ছি   যে   আ ম নি  এ টা   যে   প ু রু  ক র ে ছে ন  দে খ লা ম   থ ি ক ে   চ ো টা  ম া নে   কি র খ ন   কি   ফ ে স া লি টি   মা নে আ মি   এ ক া   ট ু র   ম া নে এ কা   য ে তে  চা ই   
2565, ম ন ে   ক ি র ক ম   ক ত ক ি   ভ া ল া থ ি ক   
2566, 
2567, 
2568, না ম ি   ত ো  দ ে খ ু ন  এ ক া   আ মি  ও ই  এ ক া ই  য া ব   থ ে ক ে ছ ে   
2569, র   চ া র ম ন্যে  ক ো থ া য়   ক ো তা ই   ক ি   ঘ ো র া বে ন  মা নে   ক ু র ি   যে   ক ো নো   অ ন্য   কি ছু   যে   স া ই ট স ি ং   ক ি না  তে ও গু লো  ক ি   র ক ম  ভা ব ে   
2570, 
2571,হ   ক দি না   ট ু ল ে ট া   
2572,চ া র দি না স   অ   আ   না  আ ম ি  এ ক া ই   যে তে  য া ই   তা র ন আ ম ি  এ ক া   ও ু ই   জ ন্য 
2573, ম য় তি স ে  ল া গা দা ই দ   আ   হ ো ট ে ল   ফ লে ল   আ প না র  স ব হ ো টে ল   খ া ওয়া দ াওয়া   
2574, হ্যাঁ   মা নে   গ ু ল ো  ব া নে র  যে ক া নে  যে তে   যা ই   এই  গা ড়ী  ভ র া   হ্যা ন   ত্যা ন   
2575, 
2576, ত ক া ত ে দ া দ া   ধ ন্য ব া দ   
2577, হ া লউ দ ি র া ম   শ র শ ব ল ্ ল া র   প্যা কে জ ি ং   খ া র া প   ছি ল   
2578, 
2579, 
2580, ব ল ক ে   ব ি র ি   ভ া ই   আ মা দ ে  এ খা নে   স া ম নে র  ব ঙ্গ ব া র   স ে ত লা প প ঁ ছ   আ প নটা  হ ব ে  ত ত   ক ই   ক ে   
2581,ক া জ   ভ া জ জ া নি নি   স ব  দ ি নি  ক া ও  য া ় ছ ে   ক া জ  নিয়ে থ া ক  লা বে এ খা নে   ব   আ মা র  ব মি   দ ে শ  ব া ন্ধ ব ি   আ র  আ   না   ত লে   হ য়   আ ত তে ই  হ ব ে  কি ন্ তু   
2582, অ নু ষ ন   ছ ি ল কা লা   ক ু জ ে  ব ল লা ম না   সে টা লা   বু   ঝা  আ ছ ে   তা প র  এ খা নে   র া ত ি তে  য া ত্ত া  হ বে   দ ে  ব া ত ব ে   
2583,হ্যাঁ   দে বা স ব ে দা আ বা রে ক  দি ন চ া র ট ে র স ম য়   তা র প র  দি ন   গ ু ধো প া ত  দি নে  অ ভ ি স ে ক  টে ট া   য ে  আ স ত ে  ও ড়   ্রো ক র তে   তা লা বু  য া আ ছ লো টা ও  দে খা  য া বে   
2584,আ দ ে বে   তু মি   দা ব ল এ বে   তা ই তো   ক ি ল া ন া জ ক র তে  প া র ো নে   
2585, এ এক ত া দে   লে খ ি   ক ু ম   দ   
2586, ত া র ে  ত দি নে   ক ি   ক র লে ম ন   তা ই  ম া চ   ছ া য়   ক া র ে   রা ত্র ি ত ে  আ স লে     ক খ ন  আ স ে   তাহ লে   দ ি জ্ঞ া স া   ক র ব ে   ও দে   ছ ে লে   মে য়ে   স ব া ই   মি ল ে  থ া ল ে  আ স ো   এ ম নি তে   তো  আ স া ই   হ  অ নে ক  কি ন্তু  তু মি  আ ফ নি   
2587, ল 
2588, ব া ন দা ব ে ত   ল ে   য ত ো   
2589, আ জ া  য া ব পু ল   ত া ক ব ে   
2590, া   য া ই নি   য া ব া তা ও   ক া জ  প ডে গে ছি ল ো   তা র জ ন্যে কি     তু মি  আ স বে নই  আ স ো   আ মি  ক ি ন্ তু  আ সা তা   চ া ই   
2591, ন া স ম  আ মি  আ স া   ক র ত ি  ত ে ন ে  আ স ব ে   
2592, ব ল ে   আ প া তা   ত া ই   
2593, প্র থ ম   ন আ স ব ে   বে   তা র প র   দি ন ে  অ প ি স ে খ ত ে   ট া দ ি ই  ম ম তা দ ে র   ভ া ই পো   ও  রো তো   ক র ত ে  আ স বে   
2594, বি ি   হ্যাঁ   আ মা দে  প তী ব ছ রে   হ য়   তু ম ি   তো  আ স নেই  এব া তে গ ে স া দে এ ক ষ ন া   যা   ছ া গ ল   প ড় বে   ও চ ু র   
2595, ব া স ম মি   ক ে  হ া লে   ব ল ব ে   
2596, মা তে আ প ি   ক ন   ক র ে   ছি ল   তে ম ন   ক ন া  ব লে ত ে   
2597, আ ম া র  ছে ট ে আ ম ি   কি  ক র ছে   ে   ছ ে লে   খ ে ল তে  গ ে ছে   আ র   মি ও   গ া নি তে  গ ে ছ ে   গা ন ে দ ়ে   ছ ি ন ি   ত া ই   
2598, 
2599, 
2600, আ জ   এ  ধ ত ী   কে   ম ে র ন ী   এ ব ং  স া ই জ   এ ক স ে ক স  ক ে লে   প াওয়া  যা য়   
2601, 
2602, ল ো ব ল নি ব ে দ   
2603, 
2604,া র তে   চ া গ র ি র  বা জ া র এ খ ন   খ ু ব  খ া র া প  ক া র ণ  গ ত   ক য়ে গ   ব ছ র  ধ র ে   ন ি ও   প ু র ো পু রি   ব ন্ধ  হ য়ে  গ ে ছে   
2605, বে ক া র   ত রু ণ   ত রু ণ ী র া   চ া গ রি র  জ ন্য   চ া রি দি কে   হ া া ক া র   ক রে   ঘু র ে  বে ড়া চ্ ছ ে   চ া রি দ ি কে   ধ র না  দি চ্ ছে   ক ে উ   ডি প ্রে শ নে   ভ ু ক ছে   আ ত্ ম হ ত্ তা   ক র ছ ে   ক ত  মা বা   বা র   ক ল   খ া লি  হ য়ে  য া চ্ ছে   এ খ ন   
2606, এ ক টা ই   স ু যো গ   য ে টা   হ ল   স ো শা ল   ম ি ডিয়া   স ো শ া ল  মি ডিয়া র ম া ধ ্য মে   আ ম রা   অ নে ক   ক া জ  স ম্ প ন্ন   ক র তে প া র ি  
2607, আ ম ি   ক ি   আ গ া ম ি   শ ো নি   ব া র  দু প ু র ে র  দি ক ে   প া ন া জি   য া ওয়া র   জ ন্য   এ ক ট া   টে নে   ট ি কি   প ে তে   প া র ি   
2608,প ঞ্ চ   গ ন ী   র ডে   ক ্র া ফ ি ক   ক ে ম ন   
2609, র 
2610,কে উ   য দি  আ মা র   স মা লো চ না   ক রে   সে ই   ক্ষে ত্রে  আ মি   ম নে   ক ড় ব  যে  আ ম ার  আ কা   টা ক ে আ মি  আ রো   ভ া লো   ফ ু টিয়ে  তু ল ে   ত ব া র তা ম   তা হ লে  হ তো  স ে  স ম ল লা চ ন টা   ক র তো   না   এ ব ং আ মি   চ ে ষ্ টা  ক র তা ম   যে   প রে  র ব া া চা   প রে র বার র আ মি  যা তে আ রো   ভা লো  ভ া ব ে  নি যে রা আ ক া টা কে   ফ ু ট ি য়ে   ত ু লি   যা ত ে   স েই  মা নু ষ টে  আমা র  স ম া লো চ না  না  না   ক রে   আ র  এ খ না র  স ম য়   স মা লো চ না   ক য র  শ া থে   না   ক র া ই   
2611,স ব ্ তে কে   বে স   কে ন   না   স ম া লো চ না   ক র লে   স ে  নি জ ে র  কি ছ ু   ত র   ক ব ি ত র ক র   ম া ধ্য ম ে  কি ছু  ক থা  ব লে  ফ ে ল বে   আ জ কে র মা   আ জ কে র  স ম য়   স ব   তে কে  ভ া লো   চ্ ছ ে  নি জে  জ ে টা ক  ক র ছ ে   ন ি জে কে  ভ র স া ড়া  ক র  নি জে  ক া র ো  অ ন্য ত  ক র া র   চে ষ্ টা  ক রে   
2612,তা লে  আ ক া  আ ছ া  আ কা ও   কা ও ক ে   স ম া লো চ না   ক রে বে   না   প্র ত্ যে ক টা   মা নু ষ  আ জে   প র ত ্য ে ক টা   ম া নু ষ   তো মা র  আ ক া শ স ম্ প র্ ক ে   আ র  স ব ত ো ম া র   স ম্ প র্ কে   স ব   কি ছু স ম্ প র্ ক ে   ত খ ন   ভ া লো ই   ব ল ব ে   ত া ই জ ন্য  আ ত ো   স ম া লো চ না র স ম য়  কো ন া র স ম য়   ক া ন   দিয়ে   কো নো  লা ব   নেই   নি জে   গ ু ন ্য ক ত ত ে   
2613, এ থ লে ট ি ক   স ু ট ি ং   স্ প ো র   স া ধ া র ন ত  স্ থ ি র   স ু টি ং  ক র েই য়া   প র ত ি য ো গী তা   এ ব ং  এ ত লে টি ক স  বা   অ ন্য া ন্য   স ু ট ি ং  ব ি হ ি ল   ক য়া র   ব র ্ ণ   স ং ক র   ই  ভ ন্ ট   ক ে   ব জ া ়   
2614, 
2615, 
2616, 
2617, এ খ া নে   এ ম   ব ডা র   প য় া য া   তা  নি গ ে   লা ও   ক ু ম র া   ভ ে ন ডি   স ব  র ক ম ই   পা ব ে ন   ভ া লো   ড া টা   হ া লে ত ি   স ব ী 
2618, ক ল 
2619, এ খ া ন া  ভ া লো   ভ া লো   ট া ট কটা   প ও া   ল   
2620, া   দ া ম   স ব দে   ে ল ন   ব জ ে ইি ত   প া চ ্ ছ ে ন   দ া ম   ব া ড়া   ক মা  হ ়   হ্যাঁ   আ স ন ্ ব   প নি   এ লা   ঠ ি ক  ক রে   দ া   
2621, ত ক ট ল   ি ম ে   ব র   র া   ব া উ   ক ু ল া   
2622, 
2623, 
2624, 
2625, ত   ক বে ই   থ ব ে ন  
2626,হ্যা  হ্া   স ব   স ব   স ব  দ ে ই  ভ া বে ন   ক ম  র ক ি   
2627, আ প ে ল   প ি য়া র া   জ া ম   ল ে ব   ক ল া   
2628, লো   
2629, ্যা   ক ী ক ত ক া ন  ভ া ল   ত ু ন ল   
2630, ব ল তে   ক স ল লে ব া  কি র ক ম ম ল ত ে   
2631, ব ী ক্ ত ি ব দ্ত ত   ন ে ই   ব ী ত তি  অ ব ত ে   ন া   
2632, অ   এ বী গ া ও  ব ি স তি নে ই   প ল ো   প ল   অ্যাঁ   
2633, ব ী স্ তি   জ ন্যে ই   ত ো কো   ব া গ দ া ত া লে   হ ত্ ছ ে না  ভ া ল ো  প স ঙ   ক ে র ক ম হ বে   ব ু ল ত ে  পা চ ্ ছ ে  না   এ া র  হ য় তো   স ে ম ন  ভ া লো না   স ল  ভ দ্র  হ ব ে না   
2634, কি ক ত ত  ম ে ক ন   
2635, ব ল তে  গ া র গ া ত া ল েই   হু লে ম া হ ত্ তা   ক ী ন া   স ব  দি   কি তে   দি য়ে   ত ে না   
2636, 
2637, দ ে খ া   য া ক   শ ে ষ   ক র য ন্ত   ক ী   হ য়   
2638, ব া ব নে   ত ে য়া র া  ভ া লো ন া   হ য়   তো   ফ ত ল  ভ া লো   হ ব ে   ব লে   ম নে  হ চ্ ছ ে  না   
2639, 
2640,হ্যা   ক ো ক া ত ো   ল া গ ব ে   
2641,ও ক া  লা গ ব ে  না   গ া ত া র  ক ে া রা  ভ া লো   হ য়   নি  এ ব া র  
2642, 
2643,হ্যাঁ   লো ন   নি য়ে ছি     ক ি  ব রে   ক ি   শ ো দ  ক র বো   ব ু স্ তে হ চ ্ ছে  না   গ া   হ ে   মা নে   হ য়ে ও   ম া রা জ া চ ্ ছ ে   মা নে   জ ল  না  হ ল ে   য া   হ য়  আ র  ক ি 
2644, 
2645, 
2646, ট ি কা   দে ওয়া র   জ ন্য  মো ব া ইল  ন ম্ব র   আ ট   আ ট   শু ণন্য   চ া র   ন য়  পা চ   দু ই   তি ন   আ ট  পা চ   চ া ত   নি ব ন্ ধ ন  ক র তে   ও টি পি   প া টচ     আ ট   ছ য়   ছ ডয়   দু ই   এ ক  ব্য ব হ া র   ক রু ন   
2647, ক গ ল   ক ি ছ   গ া ন   চ া ল   
2648, 
2649,হ্যাঁ মা স রু ম া   যা   ব ল ছ ি লা ম  যে   মা স ু ম আ ম যা ম  স েই গু লো   ক ক ে   স ু প র  ম া র ক ে টে  আ প না ক ে   স্বা গ ত ম  আ প নি   ব ল ে   ছ ি ল ে ন   য ে   
2650, মা নে   অ ষ্ ট ম ে র  অ ঞ্জ লী   যা ও়া র  জ ন্য  আ ম া নে   আ প না র   বা ন্ধ বী  আ ছ ে   তা দের স া থ ে   যা ব ে ন  ন ষ ্ ট ম ে  অ ঞ্জ ল ী   দে ব ে ন   স েই   কা র নে   কি ছু  ন তু ন   শ া ড়ী   পো শ া ক ে   দ র কা র  ছ ি ল  আ প না র  আ প না র   ব া ন্ ধ ব ি তো  আ মা দে র  আ না   হ য় তে  আ প নি   এ লে  ভ া লো   হ য়   
2651, আ প নি   য ে   ব ল লে ন না   যে   বা ন্ধ ম ি  আ প না র  এক জ ন  বা ন্ধ ু বি  আ ছ ে   পু জ া   তো   লা ল   প া ট  লা ল   পা ট  আ র  ভ ী ত র টা   স া দ া   কি ন্তু   স া দ া র উ প রে   খু ব  সু ন্দ র  ক রে  ক া জ  ক রা   থা ক ব ে   মানে এ ধ ি ক  ঝ া ক া টা   কা জ  ক র া  থ া ক বে  বো ঝ া ই   যা বে  না   কি ন্তু   আ লো ই তে  ঝ ল ম া ল   ক র বে  এ র ম  টাই প ে সা তে   হ্যাঁ হ্যাঁ হ্যাঁ আ প না রা  আ প না র  ব া ন্ধ বী র  জ ন্যা  দ ু পি থ   নি য়ে এ সে ছে   
2652,হ্যাঁ   তো   এ খ নেই   য দ ি   চ লে  আ স লে ন   ত   খ ু ব   ভ া লো   হ য়   ন ব লে   কা ল   খ ু ব   স কা ল ো   চ লে আ স ব ন   
2653, এ   ক া ল ক ে   তো   অ শ ট ম েই   ত ো   ক া ল লো  এ ক দ ম   স ক ল  স ক ল   চ লে আ স ল  হ লে   আ জ কে  আ স ত ্ চে ষ্ট া   ক র ল ো   ত ো   ভ া লো   হ য়   
2654, আ প নি   কি   আ স বে ন   মা নে   স ত্ র া   আ ট টা  না ক া   চ লে  আ স ন না   স া স ত ্ত  না য া   চ ল ে  আ স ন  না   
2655, হ্যা  হ া   ভ া লো  ভ া লো   ক া ঙ্ গা তে   আ প না   দ ে খ লে   প থ ন্দ  হ য়ে  য া বে     খ ু ব ভ া লো  ভা লো   ব া ঙ্ গ া ছ ে   
2656, হ্যাঁ   ক ি ক া তে  ঠ ি কা তে   হ্যাঁ   হ্যাঁ   হ া ই ট  ক র ে   র া প ক ে   তা হ লে আ প নি   চ লে আ স ম  তা   হ লে   
2657, 
2658, 
2659, া শ ট ি   জ ে লা র   ন া ম  হ ল   প ু র্ ব   ম ে দি নী প ু র   প শ্ চি ম   মে দ ি নী পু র   ন দ ি য়া   উ ত্ ত র   চ ব ্বি স্ প র গ না   দ ক্ষ ি ণ   চ ব ্বি স ্ প র গ ন া   
2660,   
2661, ব ে গ ু ল   স র া য়   জ ে লা র   আ স ে  প া সে   ক ি   ক ো ন নো   স া ত র  ব ছ র   ব য় স ে র  লো ক ে দে র  জ ন্য   স্ পু ট নি ক  ট ি ক া   প ো দা ন ে র  ক ো ন   টি ক া   দ া ন  ক ে ন্দ্র  আ ছ ে   
2662,অ ন লাই নে  এ ক টা   ক া ন ে ক   দু ল   দ ে খ ে ছি লা ম   অ নে   ফ ো নে   এ ত ন   সু ন্দ র   দে খ া চ্ ছে   ক িন্ তু   আ না র   প র   ম নে   এ ক দ ম  ব া জে   জি ন ি ছে ছে ত   ম ন ে   য ত টা   স ু ন ্দ র   ফ ো ন ে   দে খ া য়   অ ত টা   স ু ন ্দ র  আ স ে   না   ম নে   ঝ ু ম ক া গু ন ি ত   স ব   ফু ল লা ম   ফু ল া র  ম া ত্ ত ই   প ড়ে  গ ে ল   
2663, ম নে   আ ম ি  আ মা র  প ছ ন্ দা  ম ত ন  ন ি য়ে   চ ে   যা   আ মা র  স ে টে   য ে ই ড া ম   প ড় ব   ক ি ন্ তু   ম ন টা  খ া রা   হ য়ে গে ল   এ ক ত   ব া জ ে  জ ি নি স দ ি ন ি   ছ ে   ক ি  আ জ   ক ি ছু   ব ল া ন ো   ন েয়ে ক স   বা র   তো  আ ম ি   নে ব ই   না   অ নে ক   
2664,অ ফ লা ই ন ত ে কে   ন ব ই  নলা ম   অ ন   ক্যা র ে ট   নে ও ়া টা ই   ব ে টা   ন অ ন লাই ন  এ ত   ম নে   বা জি   জ ি ন ি স  আ স ে   ছ ু  ব ল া   ন 
2665, এ ম ন  কো নো   টি কা   দ া ন   ক ে ন্দ্র   ক ি   আ ছ ে   যে খা   নি য়ে   শ ু ধু ম া ত্র   এ ই   ক র ্ ব ে   ভ্যা ক স   ট ি ক া টি  আ ছ ে ন   
2666, ত ব প র   ব ি ষ ্ন গ ো চ না   ক রে ন   য ে   য া রা   স ে ই   দ ি ন   উ প ব া স   পা ল ন   এ ব ং   এ কাআ দ চ ী   পু জ া   ক র ব ে   ত া দে র  ব ই   ক ু ম ্ ট   ল া  হ বে   
2667, প শ্চি ম ব ঙ্গে  ব্যা ব স  এ খ ন   ক ব ই  গ ু রু ত্ত   প ু ন্ য  এ ক ট া  বি ষ য়   হ ইে  ল া ড়িয়ে ছে   শ ি ক্ ষ া ত  তি রা   অ ন ে ক ক ি রে  প ড়া শ ো না  পা শ া ম া শ া  ব্য ব স া টা কে  গে ছে  নি চ্ ছে   
2668, 
2669, ম ো ম াই ল   ফ ো নে  স ঙ্ ে   ছে  ম ো মা ই ল   ফ ো ন ে র  মা ধ ্ য ম ে   ও নে ক   স হ   জে ই   আ ম রা   এই   দ্ প স া   
2670, ম া ম া দ ে র   যে   বী ত ত া   প ণ   স ে ট া   প র তে প া রি  র া প স া র   প সা র   প র তে   পা রি   ক ি  আ ছ ে   
2671,তো   এ খা ন ে   এ খ ন   গ ্য ব স া টা ক ে   স বা ই   ক ু বি   ু রু প্ ত   ক ন্য  এ ক ট া   দি ক হি সা বে  ব েঁ ছ া  ন ি চ্ ছ ে   ই ন কা মে র  প থ  ই স া ব ে   বে ঝ ে  ন ি চ্ ছে   প ণ্ন গু লো   ক ু ব   স হ জ ে ই   টি  গ ে ছে   য ে   আ মা দ ে র  নে দ ু নি য় র  মা ধ্য ম   মা নু ষ ে র  কা ছে প ঞ ্ ছ ে   যে তে  পা র ্ ছে   টি  গা ছে মা নু ষ   ব া ড়ি তে   ব স ে ই   
2672, সেই   স ব জি নি স ে স  স ু ব ি ধ া  নি ত ে   পা চ ছে   এ ব ং   তা র   গু ন া গু ন   বি চ া রো   ক র তে  পা চ ছ ে   ত ো  এ র ক ম   ভ া ব ে ই   প শ্চি ম ব ঙ্গ ে  ব র্ ত মা নে   ব্য ব সা   খ ু ব  ভ া লো   জা গ া য়   এ   ব ং   অ ল ্লাই ন ে র  মা ধ্য ম ে   মো বাই ল   ফ ো ন ে র  মা ধ্য মে   স ব া র   কা ছে   প ঁ ছে  য া চ ্ ছে   
2673, এই ল ো   স ব ট া ই  হ জ্ ছ ে  এ ক টা   প্র য ু প্ ে   জ ন্য   অ ন্ ত প য ু ক্ ত ি   এ ব ং   ব ি জ্ঞা ন ন ত ন্ন ত যে ত্ য ু ত ত ি ত ত ন্ন ত জ ে ব য ্ ি বা রা স া তা   স া ত ে  ব ্য ব স া ও   ত ত  আ গিে য়ে চ ল ে ছ ে   
2674, র স ব ল ল া   প া ং তু য়া   শ ী তা ভ ো   গ ো লা ব   জ া ম ন   স ং ্ দ ী স   
2675,   ল   
2676, ল ি 
2677, হ্যাঁ   পু জ ো  এ সে  ব ে ত ে   ত া ই   পউু জ ে   স ম য়   দা দ া   থ া ক ল ে   প ত   ক ি   গি নি স প ত্র   ক ি   ন ে়ে   দে ত ো  আ ম া দ ে র  ম ে লা য়   ন ি য়ে   গ ি য়ে   প ত   খ া ওয়া ট   দা ওয়া র  কি নিযে   দি স ো   
2678, 
2679, 
2680,ত ম া কে আ ম া না কে   ত ন   ক ন   ক র ে   ক ল া   
2681, ত ক ব ে  য া ব ে   ক ল ত ম া   
2682,  আ ম া ও   ব া ল   য া ব   হ ই  এ খ ল তে   
2683, ভ া লো   হ ত ে   র ক ে ন া   ক া কা  হ য়   এ   গ ে ছ ে   তো ম া র   ছ ে ল ে ম ে   এ ট ম া ন আ ত ে   
2684, হ্যাঁ ঁ  এ ক স ঙ্ গ ে  য া ব া ক ন   ত ক ন  দ ে ক া  হ ব ে   ম া র  ব া ড়ি তে   ক া নে   আ ম রা  ও   আ ল ব ো   
2685, আ ক ত া   ক ি গ া ক ত ে   র ে   নি ঙয়ে  য া ব   ত খ ন   ব ই খ া নে   নি য়ে  য া ব ে   তু মি   য া ম া টা   নি ়ে   গে ল ে ও ক ে   ক ি  ও খ ন  ত খ ন ো কে   নি ়ে   যা ব া   স া থ ে   পা   
2686, ল ক ত া র   
2687, 
2688, 
2689, ত লে   আ প ন া দে র  দি গ ঞ ক ন হ্যাঁ   হ ব ে  আ মা দে   খ া ন ী  স ং বা দে   হ ব ে    এ ব ং   আ মা দে র  দি   তা র কু ল ে ক ে ন   টা  অ নে ক ট া   হ য়   া ন ী   স ং ব া দ টা    আ ম না   ক ত  এ ক  ক ল ম   দে বে ন   না   দু   ক ল ম   দে বে ন   এ ড ব া জ ে জ ে ন ট া   
2690, আ ল ে   এ ক ক ল ম   দ দ ী ক   দ ে ন   ত া লে   আ মা ে   লে খ া  ক ত া তটা ল  আ না দ ে র ক ে   লে খ া টা  আ ম না দ া   দে বে  না  আ ম া ই  লে খ ে   দ   
2691, আ ল   আ না দ া   কা   লে খা র ে নী   কো ল ো ন  এ ক   গ ো ল ল ন  ম ধ্যে   লে     ল ে খ া টা  আ মা দে র ক ে   দ ে খ ে ন  ব ে া র প র  আ মা দে র   এ গা   যা রা  আ ছ ে   তা ল   ত া লে র কে   দি  আ ম রা   
2692, এ র ি ট   ক রা ব ই   ক রিয়ে য দি   ত া র  প রে আ ম না কে   দ ে খা বো   স্যাম্ প ল   ক ু ব   এই   য দি  ব লে ন হ্যাঁ  লে খা ট া   ঠ ি কাআ জে  তাহ লে  যে   আ ম না দে র  যা   তা   দ র কা র  ফ ে র ক ম  য দি  আ ম না রা  প েয়ে য া ন ই লে খ া ন ম ধ্য ে   তা হ লে   তে র ক ম   ফ ে বে  দ ব ো  আ ম রা ক নো অ ত ল  জ ন ে   ক র তি ত া ত ে   
2693, ক ি তে  আ ম া   দ ি   ন া ম ত বে   ক বে   ক ব ে  আ ম না দে র   অ ত   ব ব ি স  ত ব ে   
2694, ক ক ক ত   ক টা  দ ি ন  ব ে র বে  ন   ক ট া   দে ন ব ে র ব ে   ব া ব নি স ্ ত ব ে   ক ব ত   না  এ ক দি ন   
2695, র া দ ল ত ল   ক র ব ল   
2696, দ ু দ ে ং   পা ব লি   ত ব ে     আ জ কে  হ লো  আ র   কা ল কে  আ গ া বে  ক া ল   দু দ ি ং   প ল ্ প ব   
2697,   ত া লো   ক ে  ল ে কে  আ ম া ত া ল  এ ক ি   ল ে ক া   ত ু কি   নি   পা ব ি  স ল ো ত ো   
2698, কি কা ল   দ ু ি ন ে র   জ ন ্য   দু হ া জ া ক   ট া ক া   লা গ ব ে   
2699, 
2700, ল ম ল ক ত  ন ল ি   
2701, গ গ ম ে   ি ল ত ত া ব ি ব ল ত ম   ক া ল   
2702, 
2703, 
2704, 
2705, া ধ া া হ ল   নি ষ   
2706, আ চ ্ ছা  আ চ্ ছ া  আ চ ্ ছ া   আ চ্ছ া   বু জ লা ম   আ স লে   ও ট ো   আ গ ে র  ম া স ে   তো   গ ো ট া টা ই   কা ম াই ং   ক র ে ছ ে   জ ড়   ছ ি ল   
2707, ত ো   য ে হে  ত ো  ক া ম া ই   ক র ে   ছ া র  স া ম নে  তো   জ া নি নি   তু  মা স   প র ে   ও র  প রী ক্ষ া  য া র এ ক  ব ছ র  শ ু ই   স ি   ক ে ছ ে   আ দ ্ য ো র  প রী ক্ষা  দ ে ওয়া  হ য়ে ছে   ম দ্ য   
2708, ও   স্ক ি প   ক র ছ ে   ব ্ ধ   দ ি চ ্ ছে   না   ও   এ ক ে বা র ে   পু র নো তে   প রী ক্ষ া   দে বে   ঠ ি ক আ ছে   তো   সে ই খ া নে   ও ই দি ক ে  ও র অ নে ক টা   চ া প  র য়ে ছে  আ র আ গে র  ম া স ে   গ ো টা টা   যে হ ে   তু   ক া মা ই   ক রে ছ ে   যে তু  আ মি   ভে বে ছ ি লা ম ও কে   আ ম ি   এ ই ব া রে   প্রো গ্রা মে  আ র  অ নু ষ্ঠ া নে  আ রও কে   মা নে   
2709, অ ং শ  গ্র হম ণ ক র তে  দে ব ো   না   কি ন্ তু   আ মি  যে হ  তো  দে খ ছি  যে   ও র ো  অ নে ক  ই চ্ ছে  র য়   স  ব ন্ধু  গ া ন্ধ ব্দ ে র আ জ কে   ব ল ছ ি ল   তা হ লে ও ট া  নি েই   ভ া ব ি া আ স লে   কি   ক রা  য া য়  ব ো ন ু ন তো   মা নে  এ খ ন  ক ি  দ ে ওয়া টা  ঠ ি ক  হ ব ে   
2710, আ চ্ ছা   সে টা   আ ম া র  তো  কো নো  স ম স্য া   নে ই  আ স লে   ছ ো ট  ম া থ া   ত ো   য া ব  হ য়ে   যা বে  কি না   ও ই ট া ই  আ মি  ভ া ব ছি লা ম  তা র কা র ণ   ও ই  স রী  অ স ু স্ ত   তা র প রে  আ বা র  ও   এ ক টা  ব ছ র   দ ে বে   না   ও   তা র  উ প রে র  প রী ক্ষ া ট া   দে ব ে   সে খা নেও আ রে ক   চ া ব   সে ই জ ন্যে ই  আ মি   ভ া ব ছি লা ম  যে  ন তু গ া ন   দে বো   ক ি না   
2711, কি ন্ তু   দ ে হে তু   স স দে  প ু জ ো  আ স য ে   আ র  ও ন ই ত ্ ছ ে   য   আ র  ব ন্ধু ক া ন্ দ ব দা  স বাই   ক র বে  ও   না   ক র লে  স ে কা নে   বা চ চ া   মা নু ষ   ক া র া প  লা গ ত ে  প া র ে   
2712,ত ো   আ প নি এ   কা জ   ক রু ন   ক া ল কে   এ খ া নে  নি য়ে  আ সু ন   আ র   দ ু দি ন   ত া  হ ল ো   দ ু দি নই   তু ল তে পা র বে ম ন ি তে ও   তো   মা নে   খ ু ব  ক া তা রে  ও  গ া ন  ত ু ল তে প া রে   স ম স ্য া  হ ব ে  না   
2713, ত া হ ল  আ প নি  ক া ল ক ে থে ক ও কে   নিয়ে আ স ন   আ ম রা  গ া ন  এ ক ট া   বে   ব ে ছ ে  নে ব ো   ত া র প র ে     তু ল ে  দ ো   
2714, প র   ত ক   ক া নে র ক লা   ভ া লো  এ ই ে র প র   শ র ী র  দ ে য়ে   তু  আ গে র  ম া স ে  এক টু   খ া য়া প হ য়ে ছ ি ল   আ র  স র দ ী  ক া শ ি র  ব্যা পা র  ত   গ লা ট া ই এ ক টু  ভ ে ঙ ে ছ ে   
2715, তো   ব া জ যা মা ন ো ষ শ ত ক  গ লা   নিয়ে  তো  মা নু ষ া র কি ছু ব ল বে  না   ও   গ া ন   ক র লে ই  মা নু ষ ে র ভ া ল ো   লা গ বে টা ই  হ তে  ব রো বা   
2716, 
2717, ি ক আ ছ   ম   ঠ ি ক আ জছ   ঠ ি ক আ ছে  ল া গ ছ ি   
2718, 
