id,w2v
2100, ਹ ਨ   ਜ ੀ   ਕਿਉਂ ਕਿ ਅ ਸ ੀਂ  ਕ ਸ ਟ ਮ ਰ  ਜ ੋ ੜ   ਨ ੇ  ਹੁੰ ਦ ੇ ਈ   ਅ ਸ ੀ ਂ  ਕ ਸ ਟ ਮ ਰ   ਤ ੋ ੜ   ਨ ੇ  ਹੀ   ਾ ਂ  
2101, ਤੁ ਸ ੀਂ  ਸ ਾ ਡ ਾ   ਕ ਿ ਟ ੋ  ਲ ੇ  ਐ ੱ  ਹ ੀ  ਐ ਡ ਰਿ ਸ     
2102, ਹ ਾ ਂ ਜ ੀ   ਹ ਨ   ਹਾਂ ਜ ੀ   ਸ ਿ ਰ  ਦ ੇ ਖ ੋ   ਦੋ   ਡਿ ਫ ਰ ੈਂ ਗ   ਨੇ   ਸ ਾ  ਕ ਿ   ਹਨ ਹਾਂ ਨੂੰ ਕੁ ਝ   ਵ ਧ ੀ   ਲ ੱ ਗਿਆ   ਸ ੀ  ਤੋਂ ਉਨ ਾਂ ਨੇ  ਤੋ   ਨ ੋ ਸ ਾ   ਦਾ   ਨ ੰ ਬ ਰ ਦਿੱ ਤ ਾ ਨਾ  
2103, ਹ ਜ ਕ ੋ ਈ  ਵ ਾ ਲ ਨ ੀ   ਜ ੀ   ਕ ੋ ਈ   ਗ ੱ ਲ ਨੀ   ਮ ੈ ਮ   ਤੁ ਸ ੀ   ਕ ੋ ਲ   ਕ ਰ  ਲ ਿਆ   ਜਿ   ਦ ੱ ਸ   ਤ ਰੀ ਕ   ਨੂੰ   ੀ   ਤੇ   ਆ   ਗ ਿ ਆ  ਹ   ਓ   ਕ ਿ   ਮ ੈ ਮ   ਓ ਕ ੇ   
2104, 
2105, ਟ ੋ 
2106, 
2107, 
2108, 
2109, 
2110, ਰ   ਾ ਾ ੀ ੀ ੈ ਨ ੀ ਸ ੁ ਨ ਸ ਟ ੀ ਾ  ਮ ੈ ਸ ਮ ੈਂ   ਮ ੈ ਬ   ਕ ਲ ਈ ਮ   ੇ ਤ ੀ ਤ ੇ   
2111, ਡ ੋ   ਜ ਿ ੋ ਕ   ਬ ਠ ੰ ੇ   ਟ ੈਂ ਪ ਰੇ ਚ ਰ ਓ   ਹ ਾ ਈ  ਹ ੋ ਣ  ਦ ਾ   ਮ ੀ ਨ ੇ   ਰ ਿ ਜ ਨ   ਭ ਾ     ਦ ੇ ਖ ਿਆ  ਜ ਾਂ ਦਾ  ਵ ੀ  ਆ ਪ ਣੇ   ਨ ਾ   ਬ ੰ ਡ ੇ   ਵ ਿ ੱ ਚ     ਲ ਗ ਭ ਗ   ਪ ੰ ਜ   ਸ ੌ   ਇੱ ਕ ੜ   ੇ  ਵਿੱ ਚ  ਇੱ ਕ   ਸ ੋ ਲ ਰ  ਸ ਿ ਸ ਟ ਮ   ਪ੍ਰੋ ਜ ੈ ਕ ਟ  ਲੱ ਗਿ ਆ  
2112, ਜ ੀ ਵ ੇ   ਕ ਾ ਨ   ਮ ਤ ਲ     ਜ ਿ ੜ ੀ ਆ ਂ  ਸ ੂ ਰ ਜ   ਦ ੀਆਂ  ਕ ਿ ਨ ਾ ਂ  ਨ ਾ ਂ  ਦ ੁੌ ਰ ਾ   ਜ ਾ ੀ     ਟ ਰੈ ਕ ਟ  ਹ ੁੰ ਦ ੀ ਆਂ ਨ ੇ ਂ   ਤ ੇ   ਅ ਬ ਰ ਵ ੂੰ ਦ ੀ ਆ ਂ   ਉ ਉ ਣ   ੇ ੜ ਾ   ਟ ੈਂ ਪ ਰ ੀ   ਧ ਿ ਰ ਾ ਣਾ   ਅ ੱ ਸ ੇ   ਫ ਾ ਸ ੇ  ਦ ੇ   ਏ ਰ ੀ ਆ ਂ   ਦ ਾ   ਤ ੇ   ਪ ੂ ਸ ੀ ਦ  ਨ ਾ ਲ   ਜ ਾ ਲ ਾ   ਹ ੀ   ਹ ੋ  ਰ ਿਾ  ਇ ਕ   ਾ   ਸ ਰ  ਨ ੂੰ ਵ ਾ ਇ   ਂ  ਨ ਦ ੀ ਆਂ  
2113, ਤ   ਦ ੂ ਸ ਰ ੀ   ਗ ੱ ਲ     ਏ ਰ ੀਆ  ਵ ਿ   ਠ ਿੰ ਡ ੇ   ੇ ਨ ੇ   ਬ ਹੁ  ਜ ਾ ਦ ੀ   ਜ ਿ ਵ ੇ   ਫ ੌ ਰ  ਏ ਗ ਜ ਾ ਪ ਲ  ਦ ੇ   ਖ ੇ ਲ  ਇ ਕ   ਰ ਾ ਮ ਨ ਰ ਫ ੈ ਨ   ਪ ੋ  ਵ ੱ ਡ ੀ  ਦੇ ਫ ੈ ਨ ੀ   ਹੈ  ਪ ੋ ਦ ੇ   ਵਿੱ ਚ   ਹ ਾ ਂ ਜ ੀ ੀ   ਉ ਥ ੇ   ਬ ਹੁ ਤ ਜ ਾ ਦ ੇ   ਮ ਤ ੋ ਾ ਨ ੀ ਆ   ਮ ਲੋ ਰ ਡ ਓ   ਸ ਨ ਮਿ ਕ ਲ   ਦੇ  ਰ ਹਿੰ ਦ ੇ   ਜ ਿ ਲ ੇ  ਕ ਾ ਰ ਮ ਗ ਰ ਮ ੀ   ਹ  ਰ ਹੀ  ਏ  ਤ ੇ   ਦ ੂ ਸ ਰ ੀ   ਗ ੱ ਲ  ਲ ਾ ਆ   ਤ ਿ ਨ ਾ   ਹ ਂ ੀ   
2114, ਹ ਾ ਿ ੁ ਲ ੀ   ਥ ੋ ੜ ਾ   ੀ ਮ ਤ ਲ   ਹ ੈ ਭ ਹ ੈ   ਬ ਿ ਟ ਿੰਗ   ਦ ੀ   ਇ ੱ ਕ ੁ ੜ ਾ  ਜ ਰ ੂ ਰ  ਹੈ  ਜ ਾ ਦ ੀ   ਨ ੀ   ੇ   
2115, ਹ ਾ ਹ ਬ ਿ ਲ ਕ ੁ ਲ   ਈ ਆ ਂ  ਤੇ   ਦ ੂ ਸ ਰੀ   ਗ ੱ ਲ  ਨੇ  ਜ ੀ   ਵ ੀ   ਆ ਪ ਣੇ   ਪ ੰ ਜ ਾ ਬ   ਦੇ  ਵ ਿ ਚ ਾ ਂ   ਬ ਟ ੰ ਦ ੇ ੇ  ਵ ਿੱ ਚ   ਤ ੇ   ਨ ਾ   ਜ ਿ ਵੇਂ   ਕ ੈ ਦ ੇ   ਨ ੇ   ੀ     ਚ ੋ ਨ ੀ ਵ ਾ ੀ   ਤ ੋਂ  ਬ ਾਅ ਦ   ਨ ਾ  ਇੱ ਕ   ਪਿੱ ਛ ੇ   ਕ ੂ ਟ ਵ ਾ ਜ ਤ ਾ   ਜ ੀ   
2116, ਤ ੇ   ਉਹੋ ਨ ੂ ੰ   ਸ ਾ ੜ ਹ ਨ  ਦ ੇ   ਨ ਾ ਲ  ਦ ੇ   ਾ   ਪ ਲ ਿਊ ਸ ਨ   ਹ ੋ  ਰ ਿ ਹਾ   ਉਹ   ਧ ੌ ਰਾ ਨ ਾਂ   ਵ ੱ ਡ ਾ ਤ ਮ ੇ ਨ   ਕ ਾ ਰ ਾ   ਨ ਾ   ਡ ੇ  ਦ ੇ ਜ ੇ   ੇ   ਟ ੈਂ ਪ ਰੇ ਚ ਰ ੋ   ਤ ਿ ਨ ਾਂ ਦਿ ਨ   ਵ ਾ ਧ ਾ   ਜ ਾ   ਿਹਾ    
2117, 
2118, 
2119, 
2120, ਦ ਿ ਕ ੋ  ਇਹ ਨ ਾ ਂ   ਤ ਾ   ਹੋ ਣ   ੀ ਇ ਹ  ਨ ੂੰ  ਕ ੰ ਟਰੋ ਲ   ਕ ਰ ਨ ਾ     ੀ   ਹ ਾ ਲ  ਹੋ   ਸ ਦ ਾ   ਜ ਾ ਰ   ੀ     ਸ ਰ ਕ ਾ ਰ  ਅ ਜ   ੀ ਵ ੱ ਧ   ਤ ੋਂ   ਵ ੱ ਧ   ਲ ੂ ਕ ਾਂ  ਨੂੰ   ਜ ਾ ਗ ਰੂ ਕ   ਕ ਰ ੇ ਾ ਰ ੀ   ਨ ਕ ਲ ਾ ਉ ਣ   ਤੋ ਂ  ਬ ਚ ਾ ਇਆ  ਜ ਾ   ਸ     ਫ ੈ ਕ ਟ ਰੀ ਆ ਂ   ਜ ਿ ੜ ੀ ਆ ਂ   ਹ ਣ ਾ     ਰ ਜ ਿ ਸ਼ ਕ ਰ ਾ ਨ ਾ   ਜ ਾ ਣ   ਪੁ ਲ ਿ ਸ਼ ਨ   ਕ ੰ ਟਰੋ ਲ   ਬ ੋ ਰ ਡ   ਦਿ ਵ ਾ ਰਾ   
2121, ੀ   ਜ ਿ ੜ ਾ   ੀ   ਓੋ   ਟ ੈਂ ਪ ਰੇ ਚ ਰ    ਹ ਾ ਈ   ਹ ੋ ਓ ੇ   ਨ ਾ ਨ ਾ ਕ ਪ ਾ ਈ     ਸ   ੇ  ਕ ੁ ਸ਼  ਹੋ ਸ ਕ ਦ ਾ   
2122, 
2123, ਲ ੈ ਨ   ਬ ੈ ਨ   ਬ ੈ ਲ ੇ ਨ   ਮ ੈ ਰ ਰ ਿ ਡ   ਪ ੈ ਰ ਿ ਸ   ਲ ੋ ਬ ੇ ਈ   ਮ ੈ ਕ ਸ ਿ ਖ ੋ   
2124, 
2125, 
2126, 
2127, 
2128, 
2129, 
2130, ਸ ੇ   ਮ ੈ   ਕ ਿ   ਕ ੇ ਰ ਿ ਟ   ਤ ੋ ਵ ੋ  ਰਿਆ   
2131, ਐ ਸ   ਸ ੇ   ਪ ਨ ਾ   ਮ ਸ ਸ ਾ ਇ   ਬ ਨ ਾਇ   ਸ ੇ ਸ ੇ   ਐ ਸ ਸ ੇ   ਅ ਸ ੇ ਨ ਟ ਰ ਿ ਡ   ਕ ਰ ਵ ਾ ਣ  ਹੈ  
2132, ਐ ਸ ੇ ਤ ਡ ੇ   ਬ ਿ ਕ ਾ ਨ   ਬ ਾ ਰ ੇ   ਕ ਾ ਫ ੀ   ਸ ੁ ਣ ਿਆ ਂ  ਤ   ਐ ਸ ਲ ੇ   ਤ ੇ   ਸ ੱ ਡ ੇ   ਤ ਾ   ਮ ਰ ਤ  ਲ ੈ ਣ ਾ   ਚ ਾਹੁੰ ਦਿਆਂ  
2133, 
2134, 
2135, 
2136, 
2137, 
2138, 
2139, ਇਹ   ਕ ੈ ਜ ੀ  ਐ ਚ   ਦ ੇ ਖ ਲ ਾੈ ਂ ਗ ੇ   ਆ ਵ ਦ ੇ ਕ ੋ ਲ ਵ ਿ   ਸ ੈ ਡ ਕ ਲ   ਕ ੋ   ਡ ਿ ਜ ਾ ਇ ਨ ਵ ਦ ੀ ਆ   ਹ ੋ ਇ ਆ   ਸ ਨ   ਕ ਸ ਾ ਨ ਦ ਾ   ਸ ੇ ਓ ੇ ਖ ਲ ਾ ਇ   ਤ ੋ ੜ ੀ   ਸ਼ ੋ ਪ   ਤੇ  ਵ ਿ ਦ ੇ ਲ ਾਇ ਮ   ਕੋ ਈ  ਵ ਗ ੇ   ਡਿ ਜ ਾ ਇ ਨ  ਹੋ ਇ ਆ   
2140, ਡ ੋ ਰ ੋ ਮ ੈ   ਇ ੱ ਇੱ ਕ   ਕ ਿ ਸ ੇ ਨ ੈ   ਤ ੇ   
2141, 
2142, 
2143, ੇ ਾ ਸ ੈ ਿਆ ਾ ਮ   ੈ 
2144, 
2145, 
2146, ਪ ਟ ਾ ਨ ਕ ੋ ਰ   ਅ ਮ ਰਿ ਤ ਸ ਰ   ਰ ਦ ਿ ਆ ਨ ਾ   ਗੁ ਰ ਦ ਾ ਜ ਪ ੁ ਰ   ਬ ਟ ਾ ਲ ਾ   
2147, ਛ ਿ ੱ ਤ ਰ ਕ ਾ ਰ ੀ   ਦ ਾ   ਸ਼ ੌਂ ਕ   ਮ ਨ ੂੰ   ਬ ਚ ਪ ਨ   ਤ ੋਂ  ਹ ੀ   ੀ   ਸ ਕ ੂ ਲ  ਵਿੱ ਚ   ਮ ੈ ਂ   ਕ ਈ   ਤ ਰ ਾ ਂ  ਦ ੀ ਆਂ  ਆ ਡ   ਕ ਲ ਾ ਸ ਿ ਜ   ਲ ਗ ਾ ਈ ਆ ਂ  ਤੇ   ਸ ਕ ੂ ਲ  ਵਿ ਚ   ਕ ਰ ਵ ਾ ਏ   ਜ ਾ ਣ   ਵਾ ਲੇ  ਮੁ ਕ ਾ ਬ ਲਿਆਂ ਵਿ ੱ ਚ   ਵੀ   ਮ ੈ ਂ  ਭ ਾ ਗ ਲ ਿ ਦ ੀ   ਰ ਹਿੰ ਦ ੀ   ਸ ੀ   ਤ ੇ   ਇ ਨ ਾਂ ਮੁ ਕ ਾ ਬ ਲਿਆਂ  ਵਿੱ ਚ   ਮ ੈ ਂ   ਪ ਹਿ ਲ ਾ   ਜ ਾ   ਦ ੂ ਜ ਾ   ਸ ਥ ਾ ਨ   ਹ ਾ ਸ ਲ   ਕ ਰ ਦੀ   ਰ ਹਿੰ ਦ ੀ   ਸ ੀ   ਜ ੋ ਦ ੋ ਂ  ਹੀ   ਮ ੈਂ  ਥ ੋ ੜ ੀ   ਵ ੱ ਡ ੀ   ਹ ੋ ਈ   ਤ ਾ ਂ   ਮ ੈ   
2148, ਆ ਟ   ਦ ੀ ਆ ਂ  ਵ ਰ ਕ ਸ਼ ੌ ਪ  ਅ ਲ ਗ ਾ ਣ ੀ ਆਂ  ਸ ਟ ਾ ਰ ਟ   ਕ ੀ ਤੀ ਆਂ  ਜਿਨ ਹਾਂ ਨ ਾ ਲ   ਮ ੇ ਰ ੀ   ਜ ਾ ਣ ਕ ਾ ਰੀ   ਬ ਹੁ ਤ  ਹੀ   ਜ ਾ ਦ ਾ ਂ  ਵ ਧ ੀ   ਇ ਸ   ਤ ੋਂ ਇਲ ਾ ਵਾ   ਚ ੰ ਡੀ ਗ ੜ੍ਹ   ਵ ਿ ੱ ਚ   ਇੱ ਕ   
2149, ਫ ੇ ਮ ਸ  ਭ ਟ ਰ   ਸ਼ ੋ ਵ ਾ   ਸ ਿੰ ਘ   ਦੀ   ਯ ਾ ਦ   ਵਿ ੱ ਚ   ਇ ੱ ਕ   ਚ ਿੱ ਤ ਰ ਕ ਾ ਰ ੀ   ਵ ਰ ਕ   ਸ਼ ੌ ਪ   ਲ ਗ ਾ ਈ   ਗ ਈ   ਸ ੀ   ਜ ਿ ਸ  ਵਿ ੱ ਚ   ਭ ਾ ਰ ਤ   ਦ ੇ   ਵ ੱ ਖ  ਵ ੱ ਖ   ਰ ਾ ਜ ਾਂ  ਵ ਿ ਚ ੋ ਂ   ਫ ੇ ਮ ਸ   ਪ ੇ   ਆ ਏ   ਹ ੋ ਏ   ਸ ਨ   ਜ ਿ ਨ ਹ ਾਂ  ਨ ੇ   
2150, ਬ ਹੁ ਤ ਹੀ   ਜ ਿਆ ਦ ਾ   ਵ ਧ ੀ ਆ   ਟ ੀ ਟ ਸ ੈਂ ਟ   ਟ ਰਿ ਕ ਸ   ਬ ਾ ਰੇ   ਸ ਾ ਂ ਨ ੋ ੰ   ਦ ੱ ਸ ਿ ਆ   
2151, ਮ ੈਂ   ਉਹ ਨ ਾਂ  ਤ ੋ ਂ  ਆ ਪ ਣ ੇ   ਪ੍ ੇ ਸ ਨ ਾ   ਦ ੇ   ਉੱ ਤ ਰ   ਵ ੀ   ਲ ਏਈ   ਇ ਹ   ਸ ਇ ਹੀ   ਮੇ ਰ ੀ   ਆ ਹ ੋ ਣ   ਤ ੱ ਕ   ਦੀ   ਸ ਭ   ਤ ੋਂ  ਵ ਧ ੀ ਆ   ਵ ਰ ਕ   ਸ਼ ੌ ਪ   ਸ ੀ   
2152, 
2153, 
2154, 
2155, 
2156, ਰ ਰ 
2157, 
2158,ਮ   ਮ ਹ ਿੰ ਡ ਾ  ਦੇ  ਵਿੱ ਚ  ਕ ਈ   ਪ ਸ਼ ਮ ਨ ੇ ਲਿ ਟੀ ਜ   ਨ ੇ     ਜਿ ਸ  ਤਰ੍ਹਾਂ  ਡ ਾ ਕ ਟ ਰ   ਵ ੀ ਨ ਾ  ਹ ੈ   ਐ ਜ ੂ ਕ ੇ ਸ ਨ ਿ ਸ ਟ ਰ  ਨ ੇ   ਤ ਕ  ਨ ੇ   ਹੋ   ਹ ਜ ੈ ਤ ੋ ਦ ੇ  ਵ ਿ ੱ ਚ   ਡ ੇ ਰ ੇ   ਿੱ ਚ   ਬ ੱ ਚ ੀ ਆਂ ਲ ਈ   ਫ੍ਰੀ  ਐ ਜੂ ਕ ੇ ਸ਼ ਨ  ਚ ਲ ਾਂ ਦ ੇ   ਨੇ   ਇੱ ਕ   ਨ ੈ ਰ ੂ ਲ ਾ ਜ ੀ     
2159, ਹ ਾ   ਮ ੈ ਤ ਾ ਨੂੰ  ਬ ਹਿੰ ਡ ੇ ਵ ਰ ਮ ਨ ਮ   ਬ ਟ ੰ ਦ  ਤ ੁ ਨ ੀ   ਡ ਾ ਕ ਟ ਰ ਵ ੀ ਨ ਾ   ਪ੍ਰਿੰ ਸ ਿ ਪ ਲ  ਨ ੇ ਹੈ   ਐ ਜ ਕ ਸ ਸ ਨ ੇ   ਓ ਰ ਸ਼ ੋ ਸ ਲਿ ਸ   ਨ ੇ   
2160,ਹ ਿੰ ਦ ੂ ਸ ਾ   ਮ ੈ ਡ ਮ   ਵ ਿ ਕ ਾ ਸ   ਨ ਿ ਰ ੁ ਲ ਾ   ਜ ੀ   ਨ ੇ   ਥ ੇ   ਪ ਠ ੰ ਡਾ   ਦੇ  ਵਿ ੱ ਚ   ਉ ਹ ੋ   ਇੱ ਕ   ਇ ਨ ਵ ੈ ਰ ਮ ੈਂ ਟ   ਲ ਵ ਰ   ਨੇ   
2161, ਪ ਾ ਤ ਾ ਵ ਰ ਨ ੋੰ  ੀ ਮ   ਉ ਹ   ਉ ਨ ੇ   ਪ ਰ ਨ ੇ   ਕ ੀ    ਵੀ   ਪ ਰ  ਦ ਨ ੋੰ  ਸ ਾ ਈ ਕ ਲ  ਤ ੇ  ਰਹਿੰ ਦੇ  ਨੇ   ਕਿ ਤ ੇ  ਵੀ   ਜ ਾ ਣ ਾ   ਨ ਾਂ ਨੇ  
2162, ਪ ਨ ਾ ਕੋ   ਚ ਾ ਲੀ ਕਿ ਲ ੋ ੀ ਮੀ ਟਰ ਨ ਤ ਾਂ ਵੀ   ਇੱ ਕ   ਪ੍ਰ ਸ ਾ ਲ ਟੀ  ਮ ੈ ਦ ਮ  ਹ ਰ ੀ ਯ ਮ   ਠ ੱ ਕੁ  ਰ ਹੇ  ਓ   ਜ ਸ ਟਿ ਸ  ਫ ੋ ਰ ਆ ਲ  ਔ ਰ ਗ ਨ ੀ ਸ਼ ਨ  ਜ ਨ ਾਂਨੂੰ  ਨ ਿ ਆ ਣੀ  ਮ ਿਲ ਦਿਾ ਉ ਣ ਾ ਲਈ   ਨ ਿਆ ਂ ਲਈ   ਕ ੰ ਮ   ਕ ਰ ਦਿੇ ਨ   ਚ ਾ   ਹ     ਦ ਿ ਸ   ਨ ੇ   ਪੁਲ ਿ ਸ  ਥ ਾ ਨ ੇ ਐ ਮ ਏ   
2163, ਹੋ ਰ  ਵੀ   ਪ੍ਰ ਕ ਾ ਸ  ਸ ਿੰਘ   ਬ ਾ ਦ ਲ     ਸ ੀ  ਐ ਮ   ਪ ੰ ਜ ਾ ਬ  ੇ   ਸ ੀ  ਐ ਮ   ਸਾ ਡੇ  ਪ ਠ ੰ ਡ ਾ   ਿ ੱਚ   ਿ ਖ ਤ ਂ  ਨੂੰ ਬ ੜ ਾ   ਮ ਾ ਨ  ਹੈ  ਬਹੁ ਤ ਅ ਛ ੇ   ਸ਼ ਿ ਸ਼ ੀ ਤ  ਰ ਹ ੇ   ਕੀ ਐ ਮ  ਪ੍ਰ ਕ ਾ ਸ  ਸਿੰਗ   ਬ ੱ ਧ   ਰ ਹਿੰ ਡਾ   ਤੁ ਸ ੀ   ਕ ੀ 
2164, 
2165, ਡ ਾ ਕ ਟ ਰ   ਵ ੀ ਨ ਾ ਜ ੀ ਕ  ਪ੍ਰਿੰ ਸ ੀ ਪ ਲ  ਨ ੇ   ਕੁ ੜ ੀ ਆਂ ਦ ਾ   ਸ ਕ ਲ  ਚ ਲ ਾਉਂ ਦੇ   ਨੇ   ਜ ੈ ਤ ੋ ਦੇ   ਿ   ਪ ੀ ੀ   ਜ ੈ ਤ ਦੇ ਦ ਿ ਲ ਿ ਲ ੇ  ਵ ਿੱ ਚ   ਵ ਾ ਸ ਤ ੂ   ਧ ਕ ੇ   ਓ ਰ   ਹਨ ਾਂ ਦ ੇ   ਬ ੱ ਚ ਿਆਂ  ਦ ੀ   ਬ ਹੁ ਤ   ਘ ੱ ਟ   ਦ ੇ  ਵ ਿੱ ਚ   ਉਹਨ ਾਂ ਦੀ   ਿ ਸ਼ ਨ ਦਿੰ ਦ ੇ  ਨੇ  
2166, ਉ   ਓ ਵ ਰ ਾ ਣ  ਨੇ   ਡਿ ਵ ੈ ਲ ਮ ੈਂ ਟ   ਦੇ   ਲ ਈ   ਕ ੁ ੜ ੀ ਆ ਂ ਨ ੂੰ  ਆ ਤ ਮ  ਨਿ ਭ ਰ ਬ ਣਾਉਣ ਵਾ ਸ ਤ ੇ   ਉ ਨ ੂੰ  ਕ ਰ ਾ ਕ ੀ   ਸ ਖ ਾ ਣ ੇ   ਯ ਾ ਦ ਾ  ਆ ਪ ਣੀ   ਸ ੇ ਫ ਟ ੀ  ਕ ਿ ਵ ੇ ਂ  ਕ ਰ ਨ ੀ   ਕੁ ੜ ੀ ਆਂ ਨ ੂੰ  ਕ ੂ ਚ ਿੰਗ   ਦ ੇ ਣ ੀ   ੁ ਕ ਿੰ ਗ   ਦ ੀ   ਐ ਬ ਰ ੋ ਡ ਰੀ   ਜ ੋ  ਵ ੀ ਉਹਨ ਾਂ ਦ ੇ   ਵ ੇ ਖ  ਦ ੀ  ਵਿ ਚ   ਕ ੰ ਮ   ਮਾਉ ਣ   ਇ ਸ  ਤ ਰ੍ਹਾਂ  ਦੇ   ਬ ਹੁ ਤ ਸ ਾ ਰ ੇ  ਕ ੰ ਮ ੋ   ਬਿ ਨ ਾਂ  ਕ ਿ ਸ ੀ   ਸ ੀ ਸ ਲ ਈ   ਦੇ   ਰੁ ਪ   ਲ   ਨ ੀ   ਕ ਰ ਤੇ   
2167, 
2168, 
2169, ਚ ੁ ਰ ੋ ਮ ਸ ੁ ੋ ੋ ਸ ੁ ਰੋ 
2170, 
2171, ਸ ਾ ਡ ੇ   ਮ ਹ ਾ ਣ   ਆ ਗ ੁ ਰ ਾ ਜ ੇ   ਬ ਾ ਰ ੇ   ਏ   ਸ ਾ ਡੇ   ਪ ਿ ਤ ਾ   ਜ ੀ   ਨ ੇ   ਗੁ ਰ   ਗ ੋ ਬ ਿੰਦ   ਸ ਿੰ ਘ   ਜ ੀ   ਬ ਾ ਰ ੇ  ਦ ੱ ਸ ਿਆ ਸ ੀ ਗ   ਕ ਿ   ਓ ਹ   ਇ ੱ ਕ   ਬ ਹੁ ਤ     ਮ ਾ ਣ   
2172, ਮ ਹ ਾ ਨ   ਗੁ ਰੂ   ਸ ੇ   ਜ ਿ ਨ੍ਹ ਾਂ ਨ ੇ   ਆ ਪ ਣ ੇ   ਚ ਾ ਰ  ਸ ੈ  ਵ ਚ ੈਆ   ਦ ੇ   ਆ ਪ ਣ ੇ   ਦ ੇ ਸ਼   ਤ ੋ ਂ   ਵ ਾ ਰ  ਦ ਿੱ ਤ ੇ   
2173, ਉ ਹ ਨ ਾਂ ਨ ੀ ਆਂ  ਕ ਰ ਵ ਾ ਨ ੀ ਆਂ ਦ ਿੱ ਤ ੀ ਆਂ  ਤੇ   ਉ ਹ ਨ ਾਂ ਨੇ   ਇੱ ਕ ਵ ਾ ਰ  ਵ ੇ ਨੀ   ਸ ੁ ੱ ਚ ਿਆ   ਕ ਿ   ਮ ੇ ਰ ੇ   ਪ ੁੱ ਤ ਰ   
2174, ਕ ੇ   ਕ ਰ  ਰ ਹ ੇ ਂ  ਨ ਾਂ  ਤੇ   ਉਹਨ ਾਂ  ਨ ੇ   ਹ ਾ ਸ   ਦ ਿਆ ਸ   ਦ ਿ ਆ  ਉਹਨ ਾਂ  ਨ ੀ ਆ ਂ  ਕ ੁਰ ਬ ਾ ਨ ੀ ਆ ਂ  ਦੇ  ਦ ਿੱ ਤ ੀ ਆਂ  ਅ ਤ ੇ   ਉ ਸ ਾ ਡ ੇ   ਦ ਾ   ਦ ਾ ਜ ੇ   ਨ ੇ   ਇਹ   ਦ ੱ ਸ ਿਆ   ਕਿ   ਉਹ   ਛ ੋ ਟ ੇ   ਹੁੰ ਦ ੇ   ਵ ੀ   
2175, ਗ ਤ ਕ ਾ   ਬ ਾ ਜ ੀ ਵ ੇ   ਚ   ਬ ਹੁ ਤ  ਹ ੇ   ਮ ਹ ਾ ਨ ਹ ਾ ਨ   ਤੇ   ਉ ਨ ਾਂ   ਨ ੇ   ਕ ਈ   ਲ ੜ ਾ ਈ ਆਂ  ਵ ੀ   ਮ ੁ ਗ ਲ ਾਂ  ਦੇ   ਨ ਾ ਲ   ਲ ੜ ੀ ਆ ਂ  ਅ ਤੇ   ਜ ਿੱ ਤ   ਪ੍ਰਾ ਪ ਤ   ਕ ੀ ਤੀ   ਫ ਿ ਰ   ਇ ਸ   ਤ ੋਂ  ਬ ਾ ਅ ਦ   ਹ ਨ ਾਂ  ਨ ੇ   ਸ ਿੱ ਖ   ਖ ਾ ਲ ਸ ਾ   ਪ ੰ ਥ   ਦ ੀ  ਵ ੀ   ਸ ਾ ਜ ਨ ਾ   ਕ ੀ ਤ ੀ   ਤ ੇ   ਸ ਿੱ ਖ ਾ   ਨ ੂੰ  ਕ ਈ   ਤ ਰ ਾ ਂ  ਦ ੇ   
2176, ਕ ਈ   ਤ ਰ ਹਾਂ  ਦ ੇ   ਸ ਿੱ ਖ ਿ ਆ   ਦ ਿੱ ਤ ੀ   ਕ ਿ   ਸ ਸ ਾ  ਨੂੰ  ਸ ਿੱ ਖ ਤ ਰ ਮ   ਨ ਾ ਲ   ਜ ੁ ਣ ਣ ਾ   ਚਾਹੀ ਦ ਾ  ਹ   ੈ ਅ ਤ ੇ   ਇ ਿ ਸ   ਤ ੋਂ   ਸ ਾ ਨ ੂ ੰ   ਬ ਹੁ ਤ  ਹ ੀ   ਖ ੁ ਸ਼   ਮ ਿ ਲ ਿ ਆ   ਹ ੈ   ਜ ਿ ਵ ੇ ਂ  ਕ ਿ   
2177, ਸ ਾ ਨ ੂ ੰ   ਕ ਿ ਸ ੇ   ਨ ਾ ਲ   ਲ ੜ ਨ ਾ   ਚ   ਗ ੜ ਨ ਾ ਵ   ਨ ੀ   ਚ ਾਹੀ ਦ ਾ   ਤ ੇ   ਸ ਿ ਖ   ਧ ਰ ਮ ਵ ਿ ੱ ਚ   ਹ ੀ   ਆ ਪ ਣ ਾ  ਵਿ ਸ਼ ਵ ਾ ਸ ੇ  ਰ ੱ ਖ ਣਾ   ਚ ਾਹੀ ਦ ਾ  ਹੈ  ਤੇ   ਗੁ ਰ ੂ  ਗ ੋ ਬ ਿੰ ਦ   ਸ ਿੰ ਘ   ਜ ੀ   ਏ ਰ   ਦ ੱ ਸ   ਦ ੇ   ਹ ਨ   ਕ ੇ   ਾ ਨ ੂੰ  ਕ ਦ ੇ  ਵ ੀ   ਕ ਿ ਸ ੇ  ਦ ੇ  ਨ ਾ ਲ   ਪ ੁ ਰ ਾ ਨ ੀ   ਕ ਰ ਨ ਾ   ਚ ਾਹੀ ਦਾ  
2178, ਇ ਿ   ਇ ਸ ਹ ਬ ਤ   ਵ ਰ ਵ ਾ ਰ ੀ   ਹ ੋ ਣ ਹੀ  ਹ ੈ   
