id,w2v
1807, ह   
1808, को ल ा   न ्ब ू ल ा   आ हे   म ला   वे ळ ाआ च ा   
1809, क ण च े   क ाय   हो त ाय   
1810, 
1811,   क र   
1812,थ ा   ग   
1813, आ स ं  र ो ज ं  स ो त ं   का   
1814, ब र ं   थ ो ग   म ं ब र  व र   
1815, ह ो   म ॅ ड म   त च ं   क ा य   झ ा ल ं  म े त े क ा   क ि स त च्य ा र् थ्य   व े ळ ा   त ु म च ्या न र   त्या   त ि स र्याय च् या   ल ा श् या   ज म त म ा ये   
1816, त य   द ो न   प ल ा श व ळ े ल ा   प ं ट ल ा न ं   त ू   स ् क ु ल   म ध ू न ये त ो   आ णि   त े च ं   भ ो त अ त ्या ज   द श ी   स प ो र्ट   च े   आ श न ा र   त र ी स हे   
1817, त ा म ळे   त् ा न ् न ा म ध े  त ु थ ड ा   द म ल्या च र ख ा   अ ठ त ो   ी   म ा झ या   प ण  ल क ् ष ा   च ा ल ं   त र अ पल्या ल ा   द ु स र ं   क ाई   अ त च्या व र   उ प य   क र त ं ा   क 
1818, ा  म ला   ट े स   म न् या च ं ल   त ं   म म ा ल ा   तु म   च्या   त ु म च्या  म ल ा   क ळ व ा ल   ा   व ि ळ ा   ा श या   इ त र   क ाय   आ हे   र ब र   हो ई ल   
1819, ् ा र े   
1820, 
1821, ब र ो ब र   ह ा   क े प   क र   
1822, म ी   क ाय   क र त ं  म ॅ ड म   ज त्या च े श ी   बो लु न  ग े े   प ि ल्यां द ा   प ण   तु म्ही   भ ण ा ल ा त े   त ु   द म त ग र े   र   म ज े   क ाय   त े   प्र ॉ ब्ल म   क ाय  आ हे   त े   प ण  म ी   त ल ं  ज ा णू न  ग े तं   त र ा   र त्या ल ा  व ि च ा रू   ग े त ंे   क ल   इ ट ्र े स्   म ी न   हे   कि नी क त प ा स ू न  ज र म ी   भ क त े   
1823,त ल   क ाय   हो त ं   आ म ल ा ब ा द   त े   ह म ण न े ज   ब रं   म ल ा   त री   प ु ण या च ं   
1824, ग े ड   क र   ह व   
1825, 
1826, न ाई   ब रो ब र   े त र म म ी क ा ल   मी   त े स   क ड त े   त ल ा वि च ा र ू ण   घ े त े   क ी   क ाय   हो े   त ु ल ा त ी   व े ळ   ब द ल ू न   घ े त ल े   त र   च ा ल ल ा र े   क र न ब े ळ   ब द ल ली   त र  त ु ल ा त च ज े ट ल   ट्रे व ा त ा ट त  अ स े ल   त र   स ा ं ग े ल न ा   त ा प् र म े   
1827, न     
1828,   ग   क   क ा र   
1829, ं   ब द   क स   च ा ल े   स ां ग   
1830, 
1831, ट ू म ी   व   थ ां ग   
1832, त त ु ्ही     म ला   त े स म ण्या च ं   म   त ु म्ी त े   लि ह ू न ग े े   क ि न े   त े   प ा ह ू न न ं त र   ये क े ल त तं  ब र ं   प ण  म ी  ह ा   स ग र्ा   ग ो स् ट ी  त ु म्ही  झ  आ त ा   स ा ं गि त ल य त न ा   त े च े श ी   ब ो ल ू न  ग े त ं   म ज े   क ा   स ह त य त े   म ज े   त्या च ा   क य   प्रॉ ब्ल म   क ि व   क य अ स ं ज र ा म ी   ब क ् त क ा च ं   शि भ ो ल ू न  
1833, म ल ा  त े च ा श ी   ब ो ल ्ल्या शी  म   न ा ही   क हे   तु म्ह ल ा   स ां ग त ाय न ा   त र   म ी   त ल ा च क्र ा   वि च ा रू न  ग े त ं   आ णि   त ु म्हा ल ा   क ळ व च े   ा ल े 
1834, अ ू   थ ॅं क य   थ ॅं क यू   
1835, घ ा र   
1836,् ा ल व   
1837, थ ेव   क   
1838,   
1839, ह ो   न ती   ब े ज ि ट ए र ि य न   म ध्ये   तु म्ही   स क ा ळी   स ं   ज र ाय प ू   स ज रे   ख ा वू   श क ता   आ णि   उ ठ ल्या उ त ल्या   ह ो 
1840,हा  म ं द   
1841, ह ा म ज े   अॅ ड रे ल स ा ठी   त र   म ध े   च ा र प ा च प द ा   ती न च ा र क ा ज ज प ि त ा   आ णि   ए क ज ू र  व त े ल  उ डी  त ु मही  कॉ ण क े टी  क े श क त  मां च े  ब ाउ ज   ठ ो ट   
1842, 
1843, थ व   
1844, श ो र   आ   म ांग क ी   
1845, म ण ू न   तु म्ही   ऐ ग ी   ख ा   त ा   ग ा   
1846, थ ां ग   
1847,क क े   आ च   म   
1848, ओ े ह ा   तु मही   ओ क ा वू  श क त ा   ब्र े ख फ ा स्ट  म ध् ये   म त्या   तु म्ही   फ रू ड   स ग री  ट ा क ू क त ा   स ी ज न ल   र ू   ज ाय स ू   च ा कू  श क ता   ठ ु डे   
1849, न ल ु   या त ू न   ह ी   त्या   ध ह म   फ ्ल ॅ क स ी ट   प ं प ि न   प ं क िं ग   स ी ट   स ग रे त े   मे ळे त ा त ा ्या ं   ब र ी भी त ा म   स ज र ं   
1850, 
1851, म ा   उ ू न   स ा व न   ब ा ं त ा ल   थ ा ल   
1852, न ाह न य ा   व ड   क र ा ल ं   प है ल ं त े ऑ ली   ल क ो त क ाय ल ं   त् ा ं   तु म्ही   स क ा ळी   ब्रे ख व ा स ला   प ु हे   व ग र   ख ा त ंय   त र   ठ ी के त े   ो ड   न ब ा ट ल ं   त ु म्ही त च ल ी   ब े स न   च े   थ ा ली   पी ट   क ध ल       
1853, ह   ह     क ा ल न ा   घ े ऊ   श क   
1854, फ ा ड   क म   
1855,म हा   ग र   ब ा ज  म ध ून   ण ू   प प न ि र   स ो ्या   च ं क ् स ो ग े र्या  हे त ी   त ु म इ न क् ु ड   क र ू   श क त ा क र ं च े   हाय प र ो ठ ी  अ स ता त   
1856,   
1857, 
1858, स ा ग   थ ी ग व   क र   म र   थ ॅं क यू   
1859, म ी   ग े ल ्या   च ा र   म हि न्या त  क र ् ज ा च्या  अ प त्या व र   कि ती   ख र च   क े ल ा   
1860, म ा झ ा   व ी आ र ए ए न   न ं ब र   च ा र   ए क प ा त   स त   ए क स ा   स ा त   स ा   स ा   स ा र  त ो न   आ ठ   आ हे   त ु म ी   ए प ी व य   ख त ्या   म ध ी ल   म ा ज ी   स ध्या च ी   ज म ा र ा श ी   त प ा स ू   श क त ा   क ा   
1861, 
1862,   प ो की नी च ा  भ ू न   न ा   क स ी  े   
1863, ह व  म ी प न म र े   अ ग ब न  प ं ज स प स ं म ी   कॉ ल े ज   म य ा ल े   म ण ू  त ल ं   फ ो ्ण   के ल ा व त ा   
1864, आ म ा च ं   प ली  म ाहू त क ां म ध्ये  प ो र्ट व ि क ट    हो त ं   
1865, श े   त ी  ब ा ह र च ं क ा ई ख ाय ल व  त   च ॅ न ल   फ ु ड   ख ा ल  ह त ं   ज र ा   प ा ळ ठ ती  म ै त ली च ं गु स र्या प त े च ी   च ां ग ळ े   
1866,क े ल त ्र ी  ह व ा   प्र श न ं  ज  आा ख ल ा  ल ा   
1867, म त ं  स ु त र व प न   ा त मे  आ ग र ी  प ठ च े  त े  म ला   क ळ ल ं   ति री   ज ं ग प ु ळु ग री   ख ा ण े कि ती  ध ो क े  च ं  यां प ल्या  क री त ा ल ा कि ती  आ प ाय  ब ा र त े   ह न ा   
1868, ह े ली   पु ढ ू   थ ाय ल ां ब ा च े  त र त रा ख र   
1869, ह ली  ा पल्या ग र ा त े  न व त त   आ त   कि ती   व े ग ि गा   भ ा ज या  प न व ा त ते   क ो श ि त्री   ब न व त त े च र ा ड  ब न व ा त स त े   त या ं त   प्र ाउ स  स क र ा त ा  प   खा ल प   आ भ ं ब ा ळ च ं  व ड ा प ा ह त ो   ब र ग र   ख ा त ो पी स   ल ा   ख ा त   आ णि  त े   ज   प ल्या ल ा   द ि व श  द व दि र ा व र त्या प न  वा ह त   प ल न ां म   कि त ी   
1870,   क र ी   च े   घ ा त ा   न खव   
1871, म   मि क ्र   फ ्र ो ट   कि ती वे  स ा ल ं  ख ल ं म म ी   ति क तु का ठे ं  क ा   
1872, व ं क ा स   त े   स ु र ु व ा त   क र च ा   म ल ा   ह व   
1873, ा   
1874, ब र े च   ब र ब र ं   च ा य नी   म ध े   प ध े  अ ज न   मो त   कु ट ाय  ग ा ठ ल े ल ा  त   आ णि   ती ग ा ब र ग र   ध े   क न े   व े ग त े ग ी   पा स पा त ल े ल ्या स ा ठी   क ती   क ली स व ठ े ळ   क र ू न  घ ेव ल े ल े अ स ा   प त े   क ळ ् प न न ा   कि त ी त ी उ स ं श ा व त न ा प ण   ख त ो   आ णि अ पल्या ल ब े ट   च ं  त क्र ा री   क न ग त ं   म े श द र   ब द ल र ं त र  म ला   क ल ं   क ल   म े त्र ा च ा  र त   
1875, 
1876, आ त म ं द र  भ व न ी   भ ह प ु र े   क ो त ाऐ च ी हो ती   य ा त प ाउ च ी   त् े न स ् त   क ध ी  घी  स्वा ध ी   स ् क ी म ें   
1877, ट स ी   म ा ठ ं   ब ी ल   
1878, प ण त  ा प ल ा आ रो ग्य  स ा ठी   च ां ग ल ा   स  ह े या च ा  क र ा ल ा   म ल ा   
1879, 
1880, म ो   भ ग ल े   म ग ा त ा   म ी न ं   स व रू  ग े ई   आ हे   
1881, त ी   म ड त  उ प ण   ल क् ष त  ठ े व व ी ल   ती   प ु ड   ख ा त ा प   ज प ु ड च त   हे त   त े च य  व ि रो द्ध ी  ज ा ख ू   र क ा ल े च ं य त र   म त र   म ं त र म ल ा प ण आ प न   सां ग   तो   क े   
1882,   च ा ल ं   क ा ल े   क ा   च ल ् प े   क ु ्या त  म ा   
1883, क ो क री   थ ं ड   प े   च हा च्या   व ा स त ो   क धी   उ प ल ब् ध   हो ती ल   
1884, हा य   म ी ही म ा न श व   म ला   आ ज च ा   ख ा स   प द ा र ् थ ा  ब द्द ल   ज ा णू न घ्याय च े   आ हे त   
1885, म ल ा   क ा ळ ा घ ो ड ा   फे स् टि व ल ल ा   भ े त द य ल ा   आ व ड े त   क ा र ण   म ुं ब ई ती ल   क ा ा घो ड ा   फ े स् टि व ल   हे   
1886,भ ु प   प्र सि द् ध   आ ह े   ज ि त े   आ णे क् ष े त् र ा ती ल   व ि व ि ध   प्र सि द् ध   क ल ा क ा र   ये ऊ न   अ प ल्या   प्र द र् श ण द ा खव च  अ स त ा त   
1887, म हा र ा ष् ट्र ा त ी ल   स र् व ा त   म ो ठ ा   प्र द र ् श न ं ज े   क ा ळ घ ड ा   फ े स् ट ि व ल   ह े   आ ह े   त या त ू न   आ प ल्या ल ा   त्या च् या   त्यां च या क र ा ण म ध ू न   ब रे ज   क ा ही ी   अ न भ व   शि क ाय ला   भ ै च त ा त 
1888,प ॅ च   प् र म ा न े   या   क ल ा क ा र ां च ी   प र स ् प र   स व ा ज स ा   द ू न   त् यां च ्या   त ् यां च ्य ा   म ध ् न ा   र् यां च ी   अ न ु भ व   ज ा ण ू न   घ े ऊ न   आ प ल ्या ल ा   
1889, ल ा   म ध्ये  ब द ल  अ ं त ा   ऐ त ा त   
1890, म ी   य ा   य ा   प्र द र् श ण ल ा   भ ि द ि ल ी   हो ती   ते व   म ल ा   ी   ज ा   यू ट्यू ब  ल ा फ ॉ ल ो   क र ते   त ि व ज ा  आ दि त य   ा व ् ट र   त्या  प ्र द र् श न ा   भ ि ठ ली   ह ो ती   त ि ने ती   च े   
1891,क ल ा क ृ ती   च्या   प्र द र् श न ध े   म ा न ल ्या  ह ो त्या   ्य ा   म ल ा   ् व त ज व ळू न  प क त ल्या   अ न भ व त   ा ल्या   त ि न े   हि ती च े   अ न ग ंव   म ा झ्या   सु प स   शेअ र   क े ल े   ज े   म ला  त ं ती च् या  व च र   म ळ ग   ज त त ा   ा ल े   त्या   म ु ळे   आ श ा   प्र द र् श न न ा   भ े ट   द े ऊ न   
1892, अ प ल्या ल ा   प ल्या   क र ा म ध्ये  अ प ल्या  क ल् न ा न  म ध्ये   व ा   के ल ी   प ा ह ज े   ण   ा ं च्या त न   प ल्य ल ा   कु प   क ई   शि क त ा ल ं   प ाहि ज े   
1893, र ू ट   अ ँ ड   स ् ट े प ्   ग ्र ी न   क ॉ प ी य व ज ी   म ला   क ो थ ा   ब द ा म ा च े   द ो द  व ि व र के ल े   ग े ले   
1894,   ह ल ं   स र     म ा ज ा   द ो न  दे व स ू  पा स ू न  द ा ड ग   क र ो त ा   त े   त ु म च ा  अ प ण म न ग ा  द ी व े ज े   र त् न ा गि र ी  त् ा ब ज ं  क र   
1895, द ो द ी   स ा न त ं त र  आ ल र   त ा र न ं   स ा क ायी   य व ग या च ं   
1896, क ा च   
1897,हा स द ा ड  म ध े  प्र ॉ ब्ल म अ ा गे क ं र   
1898, त े क ा ड ा च ा   प्रो स े स   क ाय   अ स ं   म ण ज े   इ ज क ् श न व ग र े   ल ा व र   ल ा ग े त ा   
1899, हा   प स र स ं द र   इ ं ं क् श न   ग्याय च न अ स े ल त ं   ब ा ग ी क ं   दु स रंा  आहेय   क ाय   धि  इ ज ं क् श न   ची  म ला   क ि ती   वा ज त ं  त ो डी   
1900, श   
1901, ब ि न ा  इ ल े क ् श न  न े   ज ा स् त त  त र ा  स ो े ल  क ाय   
1902, ना ती  क ा  झ ा ब ें   द ा ड ा  म ध्े अ स ं   
1903, ह ण ी   व र   
1904, े  ए का  ए क ण   आ व ा ड   क र ाय च ं  म् ण ज   
1905,थ ा ह ा   
1906, ग ो ड   ड ो ड   च ं   क ाय  आ   ख ा वू   श क त ो   क ा   
1907, आ णि   त े   थ ं ड   प ा न   क े ल ं र  थ ो ड ा अ स ं   द ा त न ा   च ं त ं म त ं   
1908, थ ा   
1909, त ो त ा ड   क ा ड ल्ा न ं त र   द ु स रा   ल ाव ती ल  क   त ु म्ह   
1910, त ो   स ी म ें ट   च ा   त ु म्ही  ल ा व   न र   की   दु स र ा   प न ाऊ   श क त ा   म ज े म ला   ज र   च ा ं ग ी त ा ल ा व या च ं  स े ल   के क   सो ण ्या च   ल ा व ाय च ं अ स े ल   त र  
1911, म ा ट   हा ठ ी क अ स र् म म   य व न   भ े ट ो   
1912,अ ा च े   क र   
1913, ा   ब ल ं ग ी   स ं व   
1914, ा     
1915, थ   म ा   ग ा   
1916, ल ो न न ा त ा प ख   हो म   सा ठी  त र  ह व ा अ स े ल   तर ा प ल्याला  हो म  लो न ा च ं   स व ि स क र   प ड े ल   
1917, आ त ा त्या  म ध्ये   प स ल ल ो न व गे र ा न अ स त   कु ण त े   थ ु ड   क म ी   म ध्ये  म े ळ   ते  त ु म च या ज ण ं स र   
1918,ह ं ग ल ों न  स ु स त ी  क े  त ुंम ज ंर  ए स ट ी म ी  ट व ग े र ी  क ा ड  ल ा गा ण े   त ाण   र   ह ं म ल ो न     म े ळ   श क े ल  ते अ स ल ंा ला   
1919, आ त ा  नॅ श न ल ल   ब ँ क   च े   इं ट स ी ट   क म ी आ े  च ा प लयं स त े   स ि क ् स   स े व न  प र्ं त   आ ्य ा   स ि क क ट   स व न  प ् स ं न   य र   ल ी   आ णि   थ ो ड क ो ऑ प र टी व   
1920, व ड ा क ा  इ श ू न स् त   या त त्यां म ल े   ज न्र ल य य त या र  रि ट र्न   भ र ल े ल्या   ल ा ग प त  त ी न  व र् ा च े   आ णि   ु म च े   ल ा गे च ं न क श   प्रॉ प ट   क ा ड   ा न ं त र ग व र म ें ट न ं स ि ब ल   क ॉ र् प ो रे श न   क र ू न   त ज ी   प र म े श न   गे त ल े त  ए क लें ट र  ला ग त े   म े न म त ा च  म ज े   आ ण ि   त ु च  हे स् ट ी म े ट  प्ल ॅ न   च न स ा आ णि   द ो न   ग या र एं ट र  ल ा ग त ा त  
1921, म ह ा ं   ज ं द   
1922, क ॅ र ें ट च ं प ् न भ गे ग े   प ा त क म च य   ज ा  च्या त ि क ा नी   ए क द ो ग को ण त ं भा ग त ी ल ं  च क े   मि त्र   म ड ळ   प ल   ते   ह ा   व इ गी र े     प र ति प े क   हे   णि  र ा ज ू   ग ोव घ न ा स  स ं गल या क   घ् ाय से ा त   
1923, ऑ त े   क ा र ू न ग े व े  ग्या प न   स े व ीं ग ह च क या े     न ॅ श ला ज ी  ब ँ क े च ं  ा पू न  क र न  ग ि व ्या  इं ट्रे स् ट े ट   प ण त ी त   क म्या स ् ट र   स े व े ग च्या ह ख ा   क या ण ं   र प ी   स ा त ं  ला ग तं  या त   
1924, े ज   ख ा त प ण   का डू न  घ े व या   आ णे  क ा द रे क र ें ग  च ा अ क ां ट   प क ा ड   ्या   प त  त ु म त  स ा ळ त री ब द्न  क ा   क ट िं ग ज र ी   क त स अ स े ल  ल ा   ए क र े क ें ग च ं  ए त क ा रू न   क े ल्या   म ध े   प र   भ वि ष्य त ा प न् ा ल ा   क ड प ा त   स े व िं ग पो रन  हो त ा त   े त ा च 
1925, स   म ा ह न य ल य  ल ा ं त ं प ु स  स ां द र ी भा  को ं त ाय न ा   
1926, चा ळ ड ी च ं  क ां ट  ऑ प ल्या म ळ  च े आ ट म ॅ टि क ट िं ग प ्ण हो त ंय   आ णि   ल ो न स ा ठी  प न  ब रं  ब र ती   त े   इ ि त्या च ं अ काऊं ट का ढ ल ं  ना   
1927, ा   म ा ग   
1928, अ ह ा न ंय  ने त ं त ं  क ां   वि श न   य   त त र्या ण   य े त े स थ हा त ू महा ला   स ें  म ध वअ ं   
1929, स ए म स ं   म ध ी य ं त स  च े म ला   स च ा   
1930,स े म स े   व ा  ए ट्र े स  ते वा ड ात  व स तं     ते   तु म च ्य   स ा ग री च्या नु स ा र अ स त े   ल ो न  च ी  प्र ो स े स   
1931, ह ा   स ा व   त े   णि   त े   को ल ग ि त ी   प ा े   ब ा ह े त   अ ं ज े श ा प ू न   क ॉ न् ट ॅ क्ट  क र ्य ा   आ णि   ड ॉ म ं ट   म ाय न ा त स ु र व ा त ी  द ो क म्य न   प ा न क ा ड ा आ ध ा र क ा   आ णि   च ं त   ला ब र  च् या व ा ख व ग े ल ं  ल   ाहे   स ि ल 
1932,क ा     
1933, आहा   ब न ा   क ो र   
1934, ह ा   ब ो   ल ा   
1935,म ा ज   थ स ा   आ हे   आह े   
1936,   आ प ल ा   क ल ा   हा   
1937, ो क ा ठि क े त ी े   क ाय   इ न् फ ा र् मे श न  आ व ेव ते  त ु म्हा ला   ड ा ग   ब द्द ल   
1938, 
1939, आ प ्ल व   च ि   त् ृ ृ ति श ्व ध ी  क ो ण ी च ं   स ं म ो रृ प   यां प लाग   ल ा ज   
1940, आ णि   े त ु म  ल ा   आ पल्या  त ी न न ह ब े च े   पा च ब य च ि स े त   स क ा ळी ती न  आ णि   स ं ग्या क य   द ो न  अ स ् त ा त  म ह   तु म्हा ला  ह   को ण ती  ब े च   ल ां व ंय च ं   
1941, स का ळी   न व न ं त र  सु रू  त व   आ प ल ा  क ल ा स  आ ण ि   स ं द्या का च ी   स ा त त्या आ च   ब े च े   ती न   प र्यं त   च ा ल त ो   
1942, ह ा   त ु म्हा ल ा  क ो ण   त ी   श क य   ती   त ु मही  ल ा वू   श क त ा   क या र   क र   
1943, स ि या प ्ली   स ा द र ं त   ज ि ग स ी   त ु ्ही   प ा च न ा वा ल ल ा     तु म्ही  ह ि तु गे ल ां त रा प ् न ब   ग ज   क स क्या हो त े   ए क द ी ड  ह ज ा र  च ा क न ा म ी च ा स्  ह   न ई गे त   आ णि  आा स न ी   न ह   क ी  ुम्ही   ट्र ा य ल   क रू   श क त ा   य ऊ न   म र त ू   श क त ा   त ु म ला  क स क य  व ा ड त े  त ा  न ं त  त ु ्ही   क ल ा   ज ा य   क रू  श क ता   
1944, एे ज त   च या आ प ल्या क र ी लि म ि ट न   हे   क ो ळ तु मही  ल ाऊ न   श क त ा   ध हा ण ं पा स ू न त   मो त्या   प्र्यं त र ग स ग ी त ल ा स ् थ ा प न   ये त ो   ेा   ह र् क त े   
1945, हो   ह   च ॅ ली ल  पु म्या न ि  उ न  भ ी ट ू न  ज ा व ा   तू म म ला  क स वा त े   त े   प हा   न ं त र   ल ा ऊ   श क ता   तु म्ही   
1946, त्या  म ध्य अ प ल ं भ र त न ा त्य क थ   तु म ला  को ण त ी   त क च ल ा  उ ण्या स े ल   अ द ु म   झ ह ी प ऑ प   क ो ण त ी   त क ा र ं   श ि ख व ल ा ज ा ही ल  
1947, आ ण ि  आ ध ी आ प ण   ब ी स ी   घ े त ो   त्रय न ल   त र   तु म्हाला   प र ि   ये त ल ं   च े   
1948, क ृ क े   धी त े   
1949, थ ां त   ब ो ल ा ब   ल ा   
1950, हो हो   च ा ले ल  त ु म्ही   ब ि ल ट न   ज ा वा   अ स ग  इ न फ र् म े श न  त   तुर  तुम्हा ला  दि ल ी   ज ाई ल ं   त ु म्ही   ट्राइ ल   स ा ठ ी   द ो न   त ि न  दि व स ज ॉ य न  क रू  श क ता  क ल ा स   त ु म्हा ला   ठ ि क वा ट ल ा   त ु ्ह ला उऊ   श क त ा   
1951, ह ू   हू च ा ल ी ल   स ा ण क्या  ह र क त न े   ब ि ल क र  स ा ल ी  द ो न ट प्रा  म ध्ये   ह ि र त ॉ म ी   क ा ह र क त ल या   
1952,   त्या स   त ु म्ही व ी थ ू न  ज ा व ा   उ ल  व ग र  ा ल ा तू र   च ां ल े   
1953, ओ क य ो क ी   ठी के   तु महाला   प त् त मा  े त ू  झ ा ल ्या त ा प ल व श ्व ज   को ल च्या स मू र्त  त ा प ल क ल ा  अ स े ल   
1954, ृ क यो   क े थ ी त ी     
1955, ा ल व   
1956, थ ो   ह व   
1957, ह ा   स ा ल ल   कु ठ े   हि र ाय च ं   ब ं त ू  म ल ा   
1958, ा   स िं द ु र् ब   म ध्ये   तु म ल म ी   ह े   स ां ग ू   क ा   प ्ल ी ज  स ां गू   क ा   
1959, म ा ल व न े   म ा ल व न   ल ा   की ल ल ा   व ं ग र े   ह े   पि ल ल े   न थ ी ल ा प ्न  आ ह ि क ी ल   ा   
1960, द आ प त श ि व ा ज ी  म ा र ज नी   क स ा क ी ल ल ा   म ा ं द ा च ा   स त ि क ्र े प ण क े ल ा  क े ल  आ ल े  ब री ज   प न हे   
1961,ा ण ी  म ा ल व न  ल ा   ब न ा   
1962, आ प र ं   ड् े ग   ग ू ढ   ल ा य   
1963, त ु म्ही   अ ब ो टिंग   क रू   श क त ा   म ा ल व न   म ध् े   कु ब ा   ड ा  व िं ग प न  आ ही   मा ल व   म ध्ये   
1964, प त्या च यं त   म ा ल व ं च ्या  बा द ू  ल ा   त ा र क र   ल ी   ब ी ज   प ण े   इ क ड े प ण त े च ं   
1965, प ं त  म ल ा   कि ती  द िव स े  स ा ठ ी   व ज य   प ू र् ण   दि व स  स ाय त े क क ो ण द े व   
1966, ल   क ं ट ु म ी   हे   स ो ग ं की   ग ा ज ी न   प्ले स  त े ा र ा त   क ा   
1967, ह ा स ा ल े ल   त ी ऑ त न   प र ्यं त   उ त ी न ज र   प र्यं त  ह ध त े   
1968,   
1969, म हा ल   व   
1970, म ा ल ू व ण   त ाय क र न ी   ऐ ध ि क ल े  ब ा ज ू  ल ा म ि क ल े   प ि र ो ा फ   
1971, प र त   त ु म्हाल ा   कि ल ी   न ू ती   ल ा   ज ाय च ंे   ति क ड े   ज ाऊ   य ा   
1972, व ं ग ु र् ल े ल ा   च ा ल े ल   क ा   तु म  ल ा   व ि ं गु र ् ल े ल ा   प ब ं ध र   व ग र ा   प ि ज व ग र ह ा   द े व ह ा   द े व भ ा   
1973, च ा ल हो ई ल  त ु न त ी न ह ज ा र   प र ्य ं त च   प त े स क ो बा र   च े   प ै स े   त्रया न्न ा   द य व े  ला ग त ु ला   
1974, म तु म ी  र हा न ंा  र ज   क र ी त े   
1975, कु ठ े   र ा ण या र त प ह न  म ा ल व न   ल ा   र ा न ा र   द े व भ ा ग ल ा   क ी   क े ल ं   ं ती व ग र ं   
1976, ा   आ हे   म ा ल व न   ल ा   
1977, न न   च ा ल व   
1978, ह ा च ौं क  ज ा न ं आ द नं   कु म्ही   
1979, म   
1980, म ा र   
1981, ज   च ा ल े   प ु ढ े   कि त ी   प र्यं त  य ा   तु म्ही   
1982, ह ा   ज ा ण े   आ ल ा त ी   म ल ा   क ॉ ल   क र   
1983, म ा   
1984, ब ा   ल ग ाव   
1985,ब ं द व   
1986,ह ा ल व   
1987,हा न व स् क र   स रं   म ल ा   अ प ल्या   क ॉ ल े ज   म ध्ये   अॅ ड् म ि श न  घ े त त े   इं जी न य रिंग   स ा ठी   
1988, क ॉ म   क ॉ म् प यु ट र इं ज ी न ि रिंग   स ा ठ ी   
1989, म ा झ ं ब ा र ा व ी   हे   सा त ा र ा   म ध् े   झ लं   क न्या क ॉ ल े ज म ध्ये   
1990, द ा व ी   ल ा   म ल ा   प ं च्य श  ड   क ी  म ा र क  व त े   
1991, थ ा व   
1992, ब ा र ा वी  ल ा   आ शे  ट स क ी  म ा र क व ते   
1993, थ ां ग   
1994, म ला   क ॉ म् प्यु ट र इं जी नि रिं ग   म ध्ये   इं ट र े स् ट   सो त ्या च ा   म ध्ये  म ला   अॅ ड ी म ी श न   घ्याय च ं हो त ा   
1995,ता  स ं   क ी   क म् प्यु ट र   म ण ज े     आ त ा च ा   ज न रे श न   क ु प   फ ॉ र्व ड ट  झ ा ल े ले   आ ं ट ा च ा म ध े   क ॉ म् प्यु ट र   च ी   हे म क्   भ ू म ी  क ा े   
1996,आ णि   म ला   आ धी  प ा स ू न  क ॉ म् प्यु ट र   स ग्या चज ा स त्या व ड् त म च े   स ॉ फ् टवे र   क ि व ा ही   त र   ग ो स् त ि न   टे क स च ा ज ा स ् त ं   कु डू न  म ा ज ाव ड ा   क म्प्यु ट र  क र  स ो त ा   त ो म ला  म ह णू न क म्प्युट र  म ध ी इं ज ी निय रिंग  क र व   क म् ्युट र म ध् े   क रय ल   क रा ं 
1997, 
1998, ा   
1999,क छ ा   
2000, ह च ा ल त े ना   स र   ज र  म ल ा   फ्री  स्ट्र क् च र  व ग ्र े   स ां ग ा ल ह च ं   फ ली च ं   सा ध ा र ण   क धी   क स ं अ स त ं   क ाय   
2001,न ा व   
2002, आ छ व   
2003, स ां ग   
2004,आ च ा   
2005, इ क ी   छ ा ं द प ॅ सि ल ि ट ी   आहे   का   
2006, हि त र   क ु ठ छ ा न   गो स् त  आ हे च ं र  
2007,ही   ग े न न  त रि की ट   च ा  ल त्यं बु घ म ा ल ा क शे  ह र क त   ना ये त  
2008, ा ल व   
2009, ह   क च   
2010, हा ळ प द ् य ं   क ो न त् े   स ा ळ े  म ध्  य े त ा य क ली ज  
2011, त् र ि स् क   त ी   थ ा र ब द म ब ो ल त ा य   क ा   ह ा ा ब ो ल ा   त ी   ब ो ल   च ी  म ा ड ं   बो ल ा   
2012, अ ग ो प ल क ्या त ा   स ा े क   स ा ल े   क ि व   म या न ं ग   
2013, म ळ   क ाय   स ां ग ाय च ं   त ्या त ा   न ा व ल ्या ब ा ग ा च ी  र क् श   ल ा व ल ्या   ग ा त ं  रि क ् श ा व ल ा   ल ो ू न   स क ा री त ो स ो र त ो र ो   क ा   क र ाय च ं   घ र ा त ल े  न ी   ज ा त े   ज ु न ा   भ ां ड ा च ं क ा   
2014, अ ह ा म ा न   थ ं ब र  ा   प न   
2015, स ं ह ं  ब र ं  ब र     त र   क ा य   क ा ळ े च ं  म ा र त ी य श ्र ी   क ा म   ए क त र ज र ा च ा  न व र ा ज ा  प र े   स क ा स क ा ळी   ग े ल ा   म च े  च न् न ा व ळ न   प र त न ि य ा म ा 
2016, भ ा व ं   प न् न ा   त ं   स ं ग   
2017, म ो ळ   ब रों व र ए   क ि न ा  हे   कि न ं  प रण  म ला  क स त े   स ा ं गु त ल ा   न ई   न ं त र म ी  क ण ी त ी   क ग   
2018, म ळ े   ब रं व र ं   ब र ं री   च ी   र ं भ वू   क ाय ह ती   अ द स त प न त म ा ग ग े   ड ाय ल े   क ाय   अ भ्य ा स   क ाय न े   क ाय   भ ो च ं   आ हे   
2019, ा  न ा व   
